director_name,ceremony,year,category,outcome,original_language
David R. Brooks,Fort Collins TriMedia Festival,2011.0,Audience Award,Won,en
Derrick Simmons,Screen Actors Guild Awards,2016.0,Actor,Nominated,en
Aaron Yeger,Hawaii International Film Festival,2012.0,Halekulani Golden Orchid Award,Nominated,en
Sion Sono,Pia Film Festival,1987.0,Grand Prize,Won,ja
Ang Lee,Kansas City Film Critics Circle Awards,2012.0,KCFCC Award,Won,en
Jim Sheridan,Gold Derby Awards,2004.0,Gold Derby Award,Nominated,en
Alex Garland,Florida Film Critics Circle Awards,2015.0,FFCC Award,Nominated,en
Pavle Vučković,Sarajevo Film Festival,2015.0,Heart of Sarajevo,Nominated,sr
Frédéric Back,Tampere International Short Film Festival,1988.0,Best Animation,Won,en
Srinivas Avasarala,Filmfare Awards South,2009.0,Filmfare Award - Telugu Film Industry,Nominated,te
Kunal Kohli,Apsara Film Producers Guild Awards,2006.0,Apsara Award,Nominated,hi
Gyeong-tae Roh,Pusan International Film Festival,2008.0,New Currents Award,Won,ko
Yang Ik-joon,Hong Kong Asian Film Festival,2009.0,New Talent Award,Nominated,ko
Jannicke Systad Jacobsen,"Amanda Awards, Norway",2012.0,Amanda,Won,en
Donald Rice,Clermont-Ferrand International Short Film Festival,2008.0,Fernand Raynaud Award,Won,en
David Collier,"Retirement Research Foundation, USA",1993.0,Wise Owl Award,Won,en
Carl Reiner,Primetime Emmy Awards,2000.0,Primetime Emmy,Nominated,en
Julie Taymor,Bangkok International Film Festival,2003.0,Golden Kinnaree Award,Nominated,en
Kevin Margo,Buffalo Niagara Film Festival,2012.0,Grand Jury Prize,Won,en
George Ovashvili,Granada Film Festival Cines del Sur,2009.0,Golden Alhambra,Won,ka
Woody Allen,"Golden Globes, USA",1979.0,Golden Globe,Nominated,en
Adam Penn,"American Cinema Editors, USA",2015.0,Eddie,Won,en
Brett Donowho,"Los Angeles Cinema Festival of Hollywood, US",2013.0,Best Narrative Feature,Won,en
Grant Orchard,British Animation Awards,2012.0,BAA,Won,en
Nouri Bouzid,Namur International Festival of French-Speaking Film,1997.0,Golden Bayard,Nominated,en
Hong Sang-soo,Tokyo International Film Festival,2000.0,Asian Film Award - Special Mention,Won,ko
John Ridley,Chicago Film Critics Association Awards,2013.0,CFCA Award,Won,en
Kazim Öz,"Nuremberg Film Festival ""Turkey-Germany""",2003.0,Öngören Prize,Won,en
José A. Zorrilla,San Sebastián International Film Festival,1983.0,Best New Director,Won,es
Craig R. Baxley,Stuntman Awards,1985.0,Stuntman Award,Won,en
Carlos Marques-Marcet,European Film Awards,2014.0,European Discovery of the Year,Nominated,ab
Phillip Noyce,Australian Directors Guild,2006.0,Outstanding Achievement Award,Won,en
Yangzom Brauen,Ojai Film Festival,2014.0,Best Narrative Short,Nominated,en
Peter Dodd,Robert Festival,2012.0,Robert,Nominated,en
Bertram Verhaag,Accolade Competition,2010.0,Award of Merit,Won,de
David Blair,BAFTA Awards,2015.0,BAFTA TV Award,Nominated,en
Jean-Stéphane Sauvaire,Sakhalin International Film Festival,2017.0,Grand Prix,Nominated,en
Tommy Lee Jones,Screen Actors Guild Awards,2008.0,Actor,Nominated,en
Ramón Torrado,Cannes Film Festival,1951.0,Grand Prize of the Festival,Nominated,es
Emmanuel Gras,"César Awards, France",2013.0,César,Nominated,fr
Al Pacino,Satellite Awards,2004.0,Golden Satellite Award,Nominated,en
Michael Keaton,Satellite Awards,2015.0,Satellite Award,Nominated,en
Maggie Kiley,Tribeca Film Festival,2010.0,Student Visionary Award,Won,en
Seth Gordon,Warsaw International Film Festival,2010.0,Best Documentary,Nominated,en
Carter,Primetime Emmy Awards,1998.0,Primetime Emmy,Nominated,en
Andrucha Waddington,"Prêmio Qualidade, Brazil",2005.0,Prêmio Qualidade,Nominated,pt
Susan Jacobson,This is England Film Festival Rouen,2016.0,ABC Cellar Award,Won,en
Ana Moreno,Iris Prize Festival,2010.0,Iris Prize,Won,en
Mario Camus,Goya Awards,1997.0,Goya,Nominated,es
Robbie Bryan,SoHo International Film Festival,2012.0,Festival Prize,Nominated,en
Silvana Zancolo,Torino International Festival of Young Cinema,1996.0,Prize of the City of Torino,Nominated,en
Hans Petter Moland,Melbourne International Film Festival,2014.0,People's Choice Award,Nominated,en
James Naylor,Sanford International Film Festival,2016.0,International Film Award,Won,en
Patrick Dempsey,Razzie Awards,2012.0,Razzie Award,Nominated,en
David Frazee,Leo Awards,2016.0,Leo,Won,en
Billy Wilder,"Writers Guild of America, USA",1955.0,WGA Award (Screen),Won,en
Fernando Coimbra,SXSW Film Festival,2014.0,Audience Award,Nominated,en
Stanley Kubrick,"Academy Awards, USA",1972.0,Oscar,Nominated,en
Rik Swartzwelder,Mt. Hood Independent Film Festival,2014.0,Festival Award,Won,en
Paul Feig,"American Comedy Awards, USA",2014.0,American Comedy Award,Nominated,en
Guillermo Arriaga,Toronto Film Critics Association Awards,2006.0,TFCA Award,Nominated,en
Gérard Brach,"César Awards, France",1987.0,César,Nominated,en
Jacques Brel,Cannes Film Festival,1973.0,Palme d'Or,Nominated,fr
Christine Lahti,Lone Star Film & Television Awards,1998.0,Lone Star Film & Television Award,Won,en
Nikolaj Arcel,Robert Festival,2014.0,Robert,Nominated,da
Alberto Morais,Moscow International Film Festival,2011.0,Golden St. George,Won,en
Mario Martone,Venice Film Festival,1992.0,Grand Special Jury Prize,Won,it
Vladimír Balko,Karlovy Vary International Film Festival,2009.0,Crystal Globe,Nominated,en
Steno,Chicago International Film Festival,1980.0,Gold Hugo,Nominated,it
Giuseppe Tornatore,David di Donatello Awards,1999.0,David,Won,it
Philip Hoffman,Chlotrudis Awards,2011.0,Chlotrudis Award,Won,en
Baltasar Kormákur,Tbilisi International Film Festival,2001.0,Prize of the Union of Georgian Filmmakers,Won,en
Van Thuy Tran,Asia-Pacific Film Festival,1999.0,Best Short Film,Nominated,vi
Aki Kaurismäki,CinEuphoria Awards,2015.0,CinEuphoria,Won,fi
Justin Tipping,VC FilmFest - Los Angeles Asian Pacific Film Festival,2012.0,Golden Reel Award,Won,en
Lav Diaz,Cinemanila International Film Festival,2013.0,Lino Brocka Award,Nominated,tl
Elfi Mikesch,German Film Awards,1978.0,Film Award in Silver,Won,de
Joaquín Oristrell,Málaga Spanish Film Festival,2001.0,Silver Biznaga,Won,es
Suzanne Chutaro,Guam International Film Festival,2015.0,Audience Choice Award,Won,en
Don Cheadle,Black Movie Awards,2005.0,Black Movie Award,Nominated,en
Tim Wheeler,SXSW Film Festival,2013.0,Audience Award,Nominated,en
Panos Karkanevatos,Los Angeles Greek Film Festival (LAGFF),2009.0,Orpheus Award,Nominated,el
Luke Wilson,Phoenix Film Critics Society Awards,2002.0,PFCS Award,Nominated,en
Benji Garcia,Star Awards for Movies,2007.0,Star Award,Nominated,en
Michael Haneke,AARP Movies for Grownups Awards,2013.0,Movies for Grownups Award,Nominated,de
Fina Torres,Palm Springs International Film Festival,2016.0,Audience Award,Nominated,en
James Marsh,Philadelphia Film Festival,2006.0,American Independents Award,Won,en
Jack Nicholson,Chicago Film Critics Association Awards,1998.0,CFCA Award,Nominated,en
François Miron,Ann Arbor Film Festival,1994.0,Jury Award,Won,en
Júlio Bressane,Brazilia Festival of Brazilian Cinema,1999.0,Candango Trophy,Won,pt
Bernhard Wicki,German Film Awards,1976.0,Honorary Award,Won,de
Rebecca Zlotowski,Cannes Film Festival,2013.0,François Chalais Award,Won,fr
Joan Chen,Golden Horse Film Festival,1994.0,Golden Horse Award,Won,en
Kathy Bates,Chicago Film Critics Association Awards,1996.0,CFCA Award,Nominated,en
Jennifer Aniston,Teen Choice Awards,2003.0,Teen Choice Award,Won,en
Kathy Bates,Palm Springs International Film Festival,2009.0,Ensemble Cast Award,Won,en
Mike Leigh,Bodil Awards,1992.0,Bodil,Won,en
Joel Lamangan,Star Awards for Movies,2014.0,Dekada Award,Won,en
Daniel Ragussis,Columbia University Film Festival,2009.0,Student Choice Award,Won,en
Kiki Sugino,Tokyo International Film Festival,2014.0,Asian Future Best Film Award,Nominated,en
Paul Aaron,Online Film & Television Association,2014.0,OFTA Television Award,Won,en
Lawrence Hott,"Academy Awards, USA",1985.0,Oscar,Nominated,en
Corin Hardy,Strasbourg European Fantastic Film Festival,2015.0,Melies D'Argent,Won,en
John Crowley,Irish Film and Television Awards,2003.0,IFTA Award,Won,en
Bernardo Bertolucci,"Kineo Awards, Italy",2013.0,Audience and SNGCI Award,Won,it
Román Chalbaud,Biarritz International Festival of Latin American Cinema,1997.0,Golden Sun,Won,es
Andrzej Wajda,Cannes Film Festival,1966.0,Palme d'Or,Nominated,pl
Colette Burson,Kingston Reelout Film Festival,2005.0,Festival Prize,Won,en
Maureen Gosling,Havana Film Festival,2000.0,Coral,Won,en
Karryn de Cinque,Film Critics Circle of Australia Awards,2017.0,FCCA Award,Nominated,en
Thunska Pansittivorakul,Chéries-Chéris,2011.0,Grand Prize Chéries-Chéris,Nominated,en
Steven Piet,SXSW Film Festival,2015.0,SXSW Grand Jury Award,Nominated,en
Misha Manson-Smith,BAFTA Awards,2005.0,BAFTA TV Award,Nominated,en
Moby Longinotto,Chicago International Film Festival,2002.0,Gold Hugo,Nominated,en
Minh Nguyen-Vo,Locarno International Film Festival,2004.0,"Youth Jury Award - ""Environment Is Quality of Life"" Prize",Won,vi
Mark Mamalakis,Chicago International Film Festival,2003.0,Silver Plaque,Won,en
Sidney Poitier,Laurel Awards,1970.0,Golden Laurel,Nominated,en
Amy Nicholson,Sidewalk Film Festival,2016.0,Audience Choice Award,Won,en
Olivia M. Lamasan,Gawad Urian Awards,1997.0,Gawad Urian Award,Nominated,en
Gustavo Giannini,Celludroid Film Festival,2013.0,Jury Prize,Nominated,en
Lynne Ramsay,British Independent Film Awards,1999.0,Douglas Hickox Award,Won,en
José María Forqué,Berlin International Film Festival,1957.0,Golden Berlin Bear,Nominated,en
Jim Henson,BAFTA Awards,1992.0,BAFTA TV Award,Won,en
Mr. Lawrence,Behind the Voice Actors Awards,2013.0,BTVA Television Voice Acting Award,Nominated,en
David Richardson,Melbourne Underground Film Festival,2016.0,Best Cinematography,Won,en
Atef Hetata,Montpellier Mediterranean Film Festival,1999.0,Critics Award,Won,en
Ousama Rawi,"American Society of Cinematographers, USA",2014.0,ASC Award,Nominated,en
Luis Saslavsky,Mar del Plata Film Festival,1963.0,Best Film,Nominated,es
Gavin Hood,European Film Awards,2005.0,Screen International Award,Nominated,en
Silvio Muccino,David di Donatello Awards,2008.0,David,Nominated,it
Hy Averback,"Directors Guild of America, USA",1975.0,DGA Award,Won,en
Dean Stockwell,"Golden Globes, USA",1991.0,Golden Globe,Nominated,en
Giuseppe Gagliardi,Montréal World Film Festival,2011.0,Grand Prix des Amériques,Nominated,it
Ella Manzheeva,Sakhalin International Film Festival,2015.0,Grand Prix,Nominated,ru
Brie Larson,Golden Schmoes Awards,2013.0,Golden Schmoes,Nominated,en
Timothy Quay,British Animation Awards,2012.0,BAA,Won,en
Susanne Bier,Rouen Nordic Film Festival,1994.0,ACOR Award,Won,da
Patrik-Ian Polk,L.A. Outfest,2004.0,Freedom Award,Won,en
Kim Tae-il,Pusan International Film Festival,2012.0,Mecenat Award - Special Mention,Won,ko
Phillip Barker,Directors Guild of Canada,2010.0,DGC Craft Award,Nominated,en
Holger Ernst,Max Ophüls Festival,2005.0,Best Short Film,Won,en
Roger Spottiswoode,"Directors Guild of America, USA",1994.0,DGA Award,Nominated,en
Chris Angel,Primetime Emmy Awards,2003.0,Primetime Emmy,Nominated,en
James Feeney,Screamfest,2012.0,Festival Trophy,Won,en
Chuck O'Neil,"Directors Guild of America, USA",2015.0,DGA Award,Nominated,en
Jerrold Tarog,Gawad Urian Awards,2012.0,Gawad Urian Award,Nominated,en
Jafar Panahi,Gold Derby Awards,2013.0,Gold Derby Award,Nominated,fa
Lou Antonio,Primetime Emmy Awards,1995.0,Primetime Emmy,Nominated,en
Jim Mickle,Chlotrudis Awards,2015.0,Chlotrudis Award,Nominated,en
Masha Novikova,Nederlands Film Festival,2012.0,Golden Calf,Nominated,en
Peter Jackson,Washington DC Area Film Critics Association Awards,2003.0,WAFCA Award,Nominated,en
Narciso Ibáñez Serrador,Taormina International Film Festival,1976.0,Golden Charybdis,Nominated,es
Vlad Marsavin,Hoboken International Film Festival,2017.0,Best Short Short,Nominated,en
Lynne Ramsay,International Cinephile Society Awards,2017.0,ICS Cannes Award,Won,en
Satsuo Yamamoto,Mainichi Film Concours,1971.0,Mainichi Film Concours,Won,ja
Juan Carlos Medina,Sitges - Catalonian International Film Festival,2012.0,Maria,Nominated,en
Edouard Deluc,Krakow Film Festival,2010.0,Don Quixote Award - Special Mention,Won,fr
Sydney Pollack,Mar del Plata Film Festival,1966.0,Best Film,Nominated,en
Sean Penn,Italian National Syndicate of Film Journalists,2008.0,Silver Ribbon,Nominated,en
Veronika Franz,Gérardmer Film Festival,2015.0,Syfy Jury Prize,Won,de
Christoph Waltz,Houston Film Critics Society Awards,2009.0,HFCS Award,Won,de
Claudia Schröder,Hamburg Film Festival,2009.0,TV Producer Award,Won,de
Walter Carvalho,Cinema Brazil Grand Prize,2008.0,Cinema Brazil Grand Prize,Nominated,pt
Claude Lelouch,BAFTA Awards,1968.0,BAFTA Film Award,Nominated,fr
Jarl Olsen,Cannes Film Festival,1999.0,Palme d'Or - Best Short Film,Nominated,en
Luis C. Suarez,"Golden Screen Awards, Philippines",2011.0,Golden Screen Award,Nominated,tl
Joanna Bowzer,Real to Reel Film and Video Festival,2014.0,Best Professional Feature,Won,en
James Wood,Broadcasting Press Guild Awards,2011.0,Broadcasting Press Guild Award,Nominated,en
Ingmar Bergman,BAFTA Awards,1960.0,BAFTA Film Award,Nominated,sv
John Salcido,Omaha Film Festival,2011.0,Jury Award,Won,en
Harold Pinter,Writers' Guild of Great Britain,1964.0,Writers' Guild of Great Britain Award,Won,en
Chris Esper,West Coast Film Festival,2017.0,Bigfoot Award,Won,en
Eduardo Coutinho,São Paulo Association of Art Critics Awards,2000.0,APCA Trophy,Won,pt
David Oyelowo,San Diego Film Critics Society Awards,2014.0,SDFCS Award,Nominated,en
Craig Zobel,"Detroit Film Critic Society, US",2012.0,DFCS Award,Nominated,en
Jean-Louis Trintignant,European Film Awards,2012.0,European Film Award,Won,fr
Rubén Mendoza,Amiens International Film Festival,2010.0,Prize of the City of Amiens,Won,es
Dima El-Horr,Granada Film Festival Cines del Sur,2010.0,Golden Alhambra,Nominated,fr
Juan Zapata,Bogota Film Festival,2016.0,Golden Precolumbian Circle,Nominated,en
Richard Somes,Metro Manila Film Festival,2009.0,Festival Prize,Won,en
Kostis Zois,Thessaloniki Film Festival,1967.0,Greek Competition Award,Won,en
Jeffrey Jeturian,Gawad Urian Awards,1996.0,Gawad Urian Award,Nominated,en
Tom Brown,Art Directors Guild,1999.0,Excellence in Production Design Award,Nominated,en
Mark Ruffalo,Alliance of Women Film Journalists,2011.0,EDA Award,Nominated,en
Rashid Masharawi,St. Louis International Film Festival,2009.0,Interfaith Award,Won,en
Peter Mullan,San Diego Film Critics Society Awards,2003.0,SDFCS Award,Won,en
Serge Frydman,Montréal World Film Festival,2014.0,Grand Prix des Amériques,Nominated,fr
Flora Gomes,Venice Film Festival,2002.0,Golden Lion,Nominated,pt
Dhanush,Filmfare Awards South,2014.0,Filmfare Award - Tamil Film Industry,Nominated,ta
Per Holst,Guldbagge Awards,1988.0,Guldbagge,Won,da
Pat Fiske,Australian Film Institute,1999.0,AFI Award,Won,en
Jeff Malmberg,Whistler Film Festival,2010.0,Best Documentary,Won,en
Noaz Deshe,Munich Film Festival,2014.0,CineVision Award,Won,en
Matthew Goldberg,Sports Emmy Awards,2017.0,Emmy,Won,en
Frank Oz,Hugo Awards,1987.0,Hugo,Nominated,en
Javier Fesser,Ojai Film Festival,2015.0,Best Narrative Short,Won,es
Benoît Cohen,Durango Film Festival,2014.0,Jury Award,Nominated,fr
Keith Beauchamp,Miami Film Festival,2005.0,Special Jury Award,Won,en
R. J. Cutler,"Cinema Eye Honors Awards, US",2010.0,Cinema Eye Honors Award,Nominated,en
Demián Bichir,Screen Actors Guild Awards,2012.0,Actor,Nominated,en
Sylvain Chomet,"César Awards, France",2004.0,César,Nominated,fr
Ethan Coen,Online Film Critics Society Awards,2002.0,OFCS Award,Nominated,en
Stephen Hillenburg,Annie Awards,2005.0,Annie,Nominated,en
Kevan Funk,Melbourne International Film Festival,2010.0,Grand Prix,Won,en
Philipp Stölzl,German Film Critics Association Awards,2011.0,German Film Critics Award,Nominated,de
James Marsh,Sundance Film Festival,2011.0,Grand Jury Prize,Nominated,en
Ryan Coogler,Gotham Awards,2013.0,Audience Award,Nominated,en
Cary Fukunaga,Nashville Film Festival,2005.0,Best College Short,Won,en
Yousry Nasrallah,Nantes Three Continents Festival,2009.0,Golden Montgolfiere,Nominated,ar
Allan Fung,Directors Guild of Canada,2003.0,DGC Team Award,Nominated,cn
Georges Rouquier,Venice Film Festival,1947.0,Grand International Award,Nominated,fr
Carlos Iglesias,Huelva Latin American Film Festival,2010.0,Audience Award,Won,es
Ursula Meier,Créteil International Women's Film Festival,2001.0,Best French-Language Short Film,Won,fr
Dave Campfield,Tabloid Witch Awards,2015.0,Tabloid Witch Award,Won,en
Pernilla August,Robert Festival,2006.0,Robert,Nominated,sv
Paul Negoescu,New York International Independent Film & Video Festival,2008.0,Genre Award,Won,en
Francisco Ramalho Jr.,Gramado Film Festival,1977.0,Golden Kikito,Won,pt
John Gielgud,"National Society of Film Critics Awards, USA",1977.0,NSFC Award,2nd place,en
Daniel Benmayor,Gaudí Awards,2012.0,Gaudí Award,Nominated,en
Caroline Link,Tokyo International Film Festival,1997.0,Tokyo Grand Prix,Won,de
Laura Morante,Milano International Film Festival Awards (MIFF Awards),2012.0,Best Actress,Nominated,it
Martin McDonagh,Indiewire Critics' Poll,2008.0,ICP Award,3rd place,en
Marian Handwerker,Paris Film Festival,1994.0,Grand Prix,Won,fr
Helen Hunt,Gold Derby Awards,2005.0,Gold Derby TV Award,Nominated,en
Alexander Voulgaris,Boston Independent Film Festival,2008.0,Grand Jury Prize,Nominated,en
Charlotte Sieling,Clermont-Ferrand International Short Film Festival,2008.0,Audience Award,Won,da
Martina Kudlácek,Viennale,2001.0,Vienna Film Award,Won,en
Resi Çelik,"Nuremberg Film Festival ""Turkey-Germany""",2012.0,Best Film,Won,tr
Ignacio F. Rodó,Underexposed Film Festival yc,2013.0,Jury Award,Nominated,en
Frieda Liappa,Thessaloniki Film Festival,1980.0,Hellenic Association of Film Critics Award,Won,en
Mark Herman,"César Awards, France",1998.0,César,Won,en
Pedro Almodóvar,German Film Awards,2000.0,Best Foreign Film,Won,es
Joseph Gordon-Levitt,Young Hollywood Awards,2008.0,Young Hollywood Award,Won,en
Vasili Sigarev,Sochi Open Russian Film Festival,2009.0,Prize of the Guild of Russian Film Scholars and Film Critics,Won,ru
James Franco,"Detroit Film Critic Society, US",2013.0,DFCS Award,Nominated,en
Jiang Wen,Hawaii International Film Festival,2001.0,Netpac Award,Won,zh
Dorota Kobiela,Melbourne International Film Festival,2017.0,People's Choice Award,Nominated,en
Vondie Curtis-Hall,Primetime Emmy Awards,1995.0,Primetime Emmy,Nominated,en
Orlando Lübbert,Nantes Three Continents Festival,2001.0,Golden Montgolfiere,Nominated,en
Ricky Gervais,"Golden Globes, USA",2015.0,Golden Globe,Nominated,en
Gemma Ventura,Gaudí Awards,2010.0,Gaudí Award,Nominated,es
Charlie Chaplin,"Academy Awards, USA",1948.0,Oscar,Nominated,en
Sivaji Ganesan,"Tamil Nadu State Film Awards, India",1969.0,Creative Award,Won,en
