director_name,ceremony,year,category,outcome,original_language
Roberto Rochín,Bogota Film Festival,2009.0,Golden Precolumbian Circle,Nominated,en
Kazik Radwanski,Melbourne International Film Festival,2011.0,Best Short Film,Won,en
Jacques Rivette,Moscow International Film Festival,1995.0,Golden St. George,Nominated,fr
Beatriz Sanchís,"Cinema Writers Circle Awards, Spain",2015.0,CEC Award,Nominated,es
Dean DeBlois,Annie Awards,2015.0,Annie,Nominated,en
George C. Scott,Laurel Awards,1971.0,Golden Laurel,2nd place,en
Cédric Babouche,Cannes Film Festival,2005.0,Small Golden Rail,Won,fr
Olivier Ringer,Montréal International Children's Film Festival,2015.0,Grand Prix de Montréal,Won,fr
Bonifacio Angius,Locarno International Film Festival,2014.0,Junior Jury Award,3rd place,it
Yannis Sakaridis,Thessaloniki Film Festival,2016.0,FIPRESCI Prize,Won,el
Whoopi Goldberg,Daytime Emmy Awards,2000.0,Daytime Emmy,Nominated,en
Karl Zwicky,Australian Film Institute,2010.0,AFI Award,Nominated,en
Isaac Julien,Milan International Lesbian and Gay Film Festival,2008.0,Best Documentary,Won,en
László Nemes,Cannes Film Festival,2015.0,FIPRESCI Prize,Won,hu
Laura Morante,David di Donatello Awards,2001.0,David,Won,it
Kyle William Roberts,Wild Bunch Film Festival,2016.0,Wild Bunch Film Festival Award,Won,en
Catarina Ruivo,Coimbra Caminhos do Cinema Português,2008.0,Film Award,Won,pt
Serik Aprimov,Locarno International Film Festival,1990.0,Golden Leopard,Nominated,en
Brian Welsh,Royal Television Society Scotland Awards,2015.0,Royal Television Society Scotland Award,Won,en
Elizabeth Page,"Writers Guild of America, USA",2008.0,WGA Award (TV),Nominated,en
Sandra Nettelbeck,Ale Kino! - International Young Audience Film Festival,2005.0,Golden Poznan Goat,Nominated,de
Lance Daly,Foyle Film Festival,2008.0,Festival Prize,Won,en
Sylvester Stallone,Razzie Awards,1985.0,Razzie Award,Won,en
Arthur de Pins,Amiens International Film Festival,2005.0,"""La Femis"" Scholars' Award",Won,fr
Sammy Jackson,News & Documentary Emmy Awards,2005.0,Emmy,Nominated,en
Paul Driessen,Montréal World Film Festival,2003.0,First Prize (Short Films),Nominated,en
Lin Yu-hsien,Golden Horse Film Festival,2005.0,Golden Horse Award,Won,zh
Philip Hunt,Ottawa International Animation Festival,1994.0,Media Prize,Won,en
Alex van Warmerdam,Minneapolis St. Paul International Film Festival,2016.0,Audience Choice Award,Nominated,nl
Alice Elliott,Aspen Shortsfest,2002.0,Audience Award,Won,en
Hallvar Witzø,Tallinn Black Nights Film Festival,2014.0,Sleepwalkers Special Mention,Won,en
César Esteban Alenda,Bahia Days of International Cinema,2011.0,Golden Tatu,Won,es
Darrell Wasyk,Genie Awards,1991.0,Genie,Nominated,en
Roger Avary,Chicago Film Critics Association Awards,1995.0,CFCA Award,Won,en
Everardo González,Guadalajara International Film Festival,2017.0,MEZCAL Award,Won,es
Harold Ramis,New York Film Critics Circle Awards,1993.0,NYFCC Award,2nd place,en
Robert Greene,CPH:DOX,2014.0,CPH:DOX Award,Nominated,en
Jaroslav Vojtek,Jihlava International Documentary Film Festival,2010.0,Silver Eye Award,Nominated,en
Cedric Nicolas-Troyan,"Academy Awards, USA",2013.0,Oscar,Nominated,en
Nicolás Entel,Beverly Hills Film Festival,2006.0,Audience Choice Award,Won,es
Luc Dardenne,"Lumiere Awards, France",2015.0,Lumiere Award,Won,en
Oles Sanin,Warsaw International Film Festival,2014.0,Grand Prix,Nominated,en
Carter,"Empire Awards, UK",2002.0,Empire Award,Nominated,en
Patrick Vollrath,"First Steps Awards, Germany",2015.0,First Steps Award,Won,en
Dearbhla Walsh,Irish Film and Television Awards,1999.0,IFTA Award,Nominated,en
Paul Dinello,PGA Awards,2012.0,PGA Award,Won,en
Tony Richardson,"SESC Film Festival, Brazil",1986.0,Audience Award,Won,en
Lior Shamriz,Oberhausen International Short Film Festival,2014.0,Prize of the German Competition,Nominated,en
Ane Siderman,Bangalore International Short Film Festival (BISFF),2015.0,Festival Prize,Nominated,pt
Ricki Stern,News & Documentary Emmy Awards,2008.0,Emmy,Nominated,en
Niels Arden Oplev,Robert Festival,2015.0,Robert,Nominated,da
Ken Watanabe,Nikkan Sports Film Awards,2006.0,Nikkan Sports Film Award,Won,en
Beau Bridges,Screen Actors Guild Awards,2012.0,Actor,Nominated,en
Christoph Hochhäusler,Cannes Film Festival,2005.0,Un Certain Regard Award,Nominated,de
Simon Hynd,Royal Television Society Scotland Awards,2015.0,Royal Television Society Scotland Award,Nominated,en
Jonas Vaitkus,Lithuanian Film Awards,2008.0,Silver Crane,Nominated,lt
Peter Franzén,Jussi Awards,2005.0,Jussi,Won,fi
Carlos Reygadas,Cannes Film Festival,2007.0,Palme d'Or,Nominated,es
Philip Hoffman,Online Film Critics Society Awards,2009.0,OFCS Award,Nominated,en
Bo Widerberg,Berlin International Film Festival,1965.0,FIPRESCI Prize - Honorable Mention,Won,sv
Neil Marshall,London Critics Circle Film Awards,2006.0,ALFS Award,Nominated,en
Lito Lapid,Star Awards for Movies,2013.0,Lifetime Achievement Award,Won,tl
Mariah Carey,Walk of Fame,2015.0,Star on the Walk of Fame,Won,en
Geoffrey Enthoven,Titanic International Film Festival,2012.0,Audience's Award,Won,nl
Martin Witz,Berkeley Video & Film Festival,2013.0,Grand Festival Award,Won,de
Youssef Chahine,Cannes Film Festival,1999.0,François Chalais Award,Won,ar
Michael Caine,"Golden Globes, USA",1999.0,Golden Globe,Won,en
Jack Lemmon,Online Film & Television Association,2002.0,OFTA Film Hall of Fame,Won,en
Travis Wilkerson,Cinéma du Réel,2011.0,SCAM Award,Won,en
Bonnie Hunt,Satellite Awards,2003.0,Golden Satellite Award,Nominated,en
Hans-Christian Schmid,Gijón International Film Festival,1998.0,Best Screenplay,Won,de
Fernando Poe Jr.,FAMAS Awards,1983.0,FAMAS Award,Nominated,en
Trey Parker,Primetime Emmy Awards,2002.0,Primetime Emmy,Nominated,en
Robert Duvall,Gold Derby Awards,2007.0,Gold Derby TV Award,Nominated,en
Péter Tímár,Hungarian Film Week,1997.0,Grand Prize,Won,hu
Anthony Mann,"Directors Guild of America, USA",1962.0,DGA Award,Nominated,en
P.J. Hogan,Chicago International Film Festival,1994.0,Audience Choice Award,Won,en
Matthew Schilling,Las Vegas International Film Festival,2012.0,Golden Ace Award,Won,en
Shaji N. Karun,Fribourg International Film Festival,1990.0,Audience Award,Won,ml
Khyentse Norbu,Tribeca Film Festival,2014.0,Tribeca Online Festival Award,Won,en
Robert Newman,Soap Opera Digest Awards,2000.0,Soap Opera Digest Award,Nominated,en
Robert Duvall,Golden Boot Awards,1989.0,Golden Boot,Won,en
Arturo Ripstein,Toronto International Film Festival,1999.0,People's Choice Award,Nominated,es
Christian Blackwood,Chicago International Film Festival,1976.0,Gold Hugo,Nominated,en
Johan Nijenhuis,Nederlands Film Festival,2013.0,Audience Award,Nominated,nl
Scott Aukerman,Primetime Emmy Awards,1999.0,Primetime Emmy,Nominated,en
Bruno Dumont,Berlin International Film Festival,2013.0,Golden Berlin Bear,Nominated,fr
D. L. Hughley,Image Awards,2001.0,Image Award,Nominated,en
Ben Sombogaart,Nederlands Film Festival,2001.0,Golden Calf,Nominated,nl
Alessandro Haber,Golden Ciak Awards,2007.0,Golden Ciak,Nominated,it
John Regala,Gawad Urian Awards,2010.0,Gawad Urian Award,Nominated,en
Martín Rosete,Badajoz Short Film Festival,2012.0,Young Jury Award,Won,en
K. V. Anand,Filmfare Awards South,2010.0,Filmfare Award - Tamil Film Industry,Nominated,ta
Jean-Charles Deniau,Primetime Emmy Awards,2000.0,Primetime Emmy,Nominated,fr
Shahir Zag,Atlanta Underground Film Festival,2016.0,Festival Prize,Won,en
Brian Gibson,BAFTA Awards,1980.0,BAFTA TV Award,Won,en
Robert Redford,"Directors Guild of America, USA",1981.0,DGA Award,Won,en
Carlo Mazzacurati,David di Donatello Awards,2014.0,David,Nominated,it
Merzak Allouache,Cairo International Film Festival,2015.0,Golden Pyramid,Nominated,en
Shaji N. Karun,"National Film Awards, India",2010.0,Golden Lotus Award,Won,ml
Maria Abdel Karim,"Trinity International Film Festival, US",2016.0,Best Director,Won,ar
Juliana Rojas,L'Etrange Festival,2017.0,Audience Award,Won,pt
Frances Causey,TheWIFTS Foundation International Visionary Awards,2011.0,The Jury Award,Won,en
Gerardo Naranjo,Thessaloniki Film Festival,2008.0,FIPRESCI Prize,Won,en
Cihan Inan,Max Ophüls Festival,2011.0,Max Ophüls Award,2nd place,de
Chuck Vinson,Daytime Emmy Awards,2017.0,Daytime Emmy,Won,en
Naseeruddin Shah,Bombay International Film Festival,2005.0,Significant Contribution to Indian Cinema,Won,en
Alberto Morais,Turia Awards,2014.0,Turia Award,Won,en
Kira Richards Hansen,Honolulu International Festival (I),2013.0,Silver Lei Award,Won,da
Samuel Collardey,Venice Film Festival,2008.0,International Critics' Week Award,Won,fr
Tai-hyung Lim,Osaka Asian Film Festival,2011.0,Grand Prix,Nominated,en
Alberto Arvelo,Málaga Spanish Film Festival,2008.0,Audience Award,Won,es
Clint Eastwood,Satellite Awards,2006.0,Satellite Award,Nominated,en
Michael James Rowland,Asia Pacific Screen Awards,2007.0,Asia Pacific Screen Award,Nominated,en
Rex Bloomstein,Amnesty International Film Festival,2006.0,Audience Award,Won,en
Stacy Keach,Satellite Awards,2001.0,Golden Satellite Award,Nominated,en
Rodrigo Lopresti,SoHo International Film Festival,2016.0,Audience Award,Won,en
Trey Parker,Online Film & Television Association,2016.0,OFTA Television Award,Nominated,en
Herbert Morgan,"Academy Awards, USA",1949.0,Oscar,Nominated,en
Shonali Bose,Guadalajara International Film Festival,2015.0,PREMIO MAGUEY,Nominated,en
Jan Riesenbeck,Hannover Up and Coming Film Festival,2007.0,Film Comet,Won,de
Vicente Alves do Ó,Bogota Film Festival,2013.0,Golden Precolumbian Circle,Won,pt
Neill Blomkamp,Gold Derby Awards,2010.0,Gold Derby Award,Nominated,en
Anthony Quinn,"Golden Globes, USA",1970.0,Golden Globe,Nominated,en
Francesco Taboada Tabone,Mar del Plata Film Festival,2007.0,Best Latin-American Film,Nominated,en
Susan Froemke,Primetime Emmy Awards,1992.0,Primetime Emmy,Nominated,en
Lizzy Gardiner,Australian Academy of Cinema and Television Arts (AACTA) Awards,2015.0,AACTA Award,Nominated,en
Beyoncé Knowles,"Kids' Choice Awards, USA",2010.0,Blimp Award,Nominated,en
Rohit Colin Rao,Washington DC Independent Film Festival,2012.0,Grand Jury Award,Won,en
Jean-Paul Civeyrac,Cannes Film Festival,2010.0,C.I.C.A.E. Award,Nominated,fr
Meg Ryan,Blockbuster Entertainment Awards,1999.0,Blockbuster Entertainment Award,Nominated,en
Tony Ayres,Monte-Carlo TV Festival,2012.0,Golden Nymph,Nominated,en
Nino Zanchin,Gijón International Film Festival,1972.0,Grand Prix Asturias,Won,it
Rodrigo Lopresti,Bucharest ShortCut Cinefest,2017.0,February Award,Won,en
Paul Taylor,Ojai Film Festival,2003.0,Jury Award,Won,en
Jeremy Newberger,Cleveland International Film Festival,2016.0,Global Health Competition,Nominated,en
José María Forqué,"National Syndicate of Spectacle, Spain",1964.0,Prize of the National Syndicate of Spectacle,Won,en
Paul Newman,Screen Actors Guild Awards,2004.0,Actor,Nominated,en
Mohamed Camara,Annonay International Festival of First Films,1998.0,Lycéens Jury Prize,Won,en
Pavel Koutský,Zlín International Film Festival for Children and Youth,1998.0,Golden Slipper,Won,cs
Roland Klick,German Film Awards,1974.0,Film Award in Gold,Won,de
Juan Andrés Arango Garcia,Cannes Film Festival,2012.0,Un Certain Regard Award,Nominated,es
Harvey Weinstein,DVD Exclusive Awards,2003.0,Producer Award,Won,en
Tom Hanks,Online Film Critics Society Awards,1999.0,OFCS Award,Nominated,en
Andy Lau,Golden Horse Film Festival,2011.0,Golden Horse Award,Won,cn
Ken Watanabe,"Academy of Science Fiction, Fantasy & Horror Films, USA",2004.0,Saturn Award,Nominated,en
Joshua Z. Weinstein,Montclair Film Festival (MFF),2017.0,Future/Now,Nominated,en
Steven Spielberg,New York Film Critics Circle Awards,1998.0,NYFCC Award,2nd place,en
Virgil Widrich,Berlin Interfilm Festival,2003.0,Special Mention,Won,en
Stanley Kwan,Nantes Three Continents Festival,1988.0,Golden Montgolfiere,Won,cn
Hal Needham,Razzie Awards,1984.0,Razzie Award,Nominated,en
Dave Foster,Los Angeles DIY Film Festival,2005.0,Festival Prize,Won,en
Hou Hsiao-hsien,Indiewire Critics' Poll,2015.0,ICP Award,3rd place,zh
Scott Wheeler,Hollywood Makeup Artist and Hair Stylist Guild Awards,2003.0,Hollywood Makeup Artist and Hair Stylist Guild Award,Won,en
Charles Haid,Primetime Emmy Awards,1981.0,Primetime Emmy,Nominated,en
Shane Meadows,BAFTA Awards,2011.0,BAFTA TV Award,Nominated,en
Luc Dardenne,Flaiano International Prizes,2000.0,Golden Pegasus,Won,en
Carl-Johan Westregård,China International New Media Short Film Festival,2015.0,KingBonn Award,Nominated,en
Daniel Mulloy,Cork International Film Festival,2010.0,International Jury Award,Won,en
Andrew Knight,Australian Film Institute,1999.0,AFI Award,Nominated,en
Pierre-Olivier Mornas,Mons International Festival of Love Films,2004.0,Young European Jury Award,Won,fr
Alex Rivera,Neuchâtel International Fantastic Film Festival,2008.0,Narcisse Award,Won,en
Dominique Monfery,Rhode Island International Film Festival,2003.0,Grand Prize,Won,fr
Kevin Bacon,Walk of Fame,2003.0,Star on the Walk of Fame,Won,en
Friederike Jehn,Schwerin Art of Film Festival,2013.0,Flying Ox,Won,de
Auraeus Solito,Brussels International Independent Film Festival,2011.0,Grand Prize,Nominated,en
Pat Healy,"National Board of Review, USA",1999.0,NBR Award,Won,en
Maria Helene Bertino,Jihlava International Documentary Film Festival,2012.0,Best World Documentary,Nominated,en
Armando Bo,Indiewire Critics' Poll,2014.0,ICP Award,Nominated,es
Hal Mohr,"Golden Globes, USA",1953.0,Golden Globe,Nominated,en
Wolfgang Kohlhaase,Berlin International Film Festival,1980.0,FIPRESCI Prize,Won,de
Çiğdem Vitrinel,Antalya Golden Orange Film Festival,2011.0,Golden Orange,Won,tr
Olivier Dahan,BAFTA Awards,2008.0,BAFTA Film Award,Nominated,fr
Alfred Hitchcock,Primetime Emmy Awards,1959.0,Primetime Emmy,Nominated,en
Jon Harris,Awards Circuit Community Awards,2010.0,ACCA,Nominated,en
Valeri Rubinchik,Mystfest,1980.0,Best Film,Won,ru
Chris Renaud,"St. Louis Film Critics Association, US",2010.0,SLFCA Award,Nominated,en
Ellen Burstyn,Toronto Film Critics Association Awards,2000.0,TFCA Award,2nd place,en
Antonio Serrano,Chicago International Film Festival,1999.0,Gold Hugo,Nominated,es
Marco Rosson,Los Angeles Film Awards,2017.0,Festival Award,Won,en
Wes Anderson,"National Board of Review, USA",2009.0,Special Achievement Award,Won,en
Gô Shibata,Tokyo FILMeX,2004.0,Grand Prize,Nominated,ja
Francis Ford,Edgar Allan Poe Awards,1975.0,Edgar,Nominated,en
Andris Gauja,Montréal World Film Festival,2014.0,Golden Zenith,Nominated,en
Jack Nicholson,Razzie Awards,1993.0,Razzie Award,Nominated,en
Stephen Daldry,British Independent Film Awards,2000.0,British Independent Film Award,Won,en
Paul Sarossy,Canadian Society of Cinematographers Awards,2011.0,CSC Award,Nominated,en
Timothy Quay,Stockholm Film Festival,1995.0,Bronze Horse,Won,en
Mark Dornford-May,Alliance of Women Film Journalists,2006.0,EDA Special Mention Award,Won,en
Diane Keaton,"People's Choice Awards, USA",1982.0,People's Choice Award,Nominated,en
David Michôd,Indiewire Critics' Poll,2010.0,ICP Award,2nd place,en
Sally Field,"Kids' Choice Awards, USA",1995.0,Blimp Award,Nominated,en
Andrea Arnold,Fantasporto,2010.0,Directors' Week Award,Won,en
Amy Seimetz,SXSW Film Festival,2012.0,Audience Award,Nominated,en
Claudia Weill,Daytime Emmy Awards,1984.0,Daytime Emmy,Nominated,en
Sven Pape,"American Cinema Editors, USA",2010.0,Eddie,Nominated,de
Doc Duhame,Screen Actors Guild Awards,2009.0,Actor,Nominated,en
Anthony Waller,Gérardmer Film Festival,1998.0,Fun Trophy,Won,en
Aktan Arym Kubat,Gijón International Film Festival,1998.0,Grand Prix Asturias,Nominated,ky
Andrew C. Erin,Appalachian Film Festival,2007.0,Festival Award,Won,en
Ágnes Kocsis,Zurich Film Festival,2010.0,Golden Eye,Nominated,en
Rod C. Spence,Primetime Emmy Awards,2003.0,Primetime Emmy,Nominated,en
Ferenc Moldoványi,Hungarian Film Week,1997.0,Best Experimental Film,Won,en
Jack Gulick,Black Reel Awards,2005.0,Black Reel,Won,en
Tony Richardson,Cannes Film Festival,1966.0,Palme d'Or,Nominated,en
Sinan Çetin,Antalya Golden Orange Film Festival,1985.0,Golden Orange,Won,tr
Johnnie To,Hong Kong Film Awards,2001.0,Hong Kong Film Award,Nominated,cn
José Luis Guerin,Ourense Independent Film Festival,1997.0,Grand Prize,Won,en
Jonas Åkerlund,Grammy Awards,1999.0,Grammy,Won,en
Emiliano Ribeiro,Gramado Film Festival,1996.0,Golden Kikito,Nominated,pt
Mark Hufnail,Primetime Emmy Awards,1987.0,Primetime Emmy,Nominated,en
Tom Hanks,"National Board of Review, USA",1994.0,NBR Award,Won,en
Donald Brittain,Gemini Awards,1986.0,Gemini,Won,en
Joan Chen,Paris Film Festival,1999.0,Grand Prix,Nominated,en
Mike Marzuk,Tallinn Black Nights Film Festival,2013.0,Just Film Award,Nominated,de
Maria Luisa Bemberg,Chicago International Film Festival,1990.0,Gold Hugo,Nominated,es
James L. Brooks,Czech Lions,1999.0,Czech Lion,Nominated,en
George Mihalka,Directors Guild of Canada,2010.0,DGC Craft Award,Nominated,en
Ken Wardrop,Dublin International Film Festival,2010.0,Dublin Film Critics Award,Won,en
Gaspar Noé,Cannes Film Festival,2009.0,Palme d'Or,Nominated,en
Michel Piccoli,Avoriaz Fantastic Film Festival,1973.0,Best Actor,Won,en
Mikhail Segal,Sochi Open Russian Film Festival,2014.0,Grand Prize of the Festival,Nominated,ru
Martín Rosete,Newport Beach Film Festival,2016.0,Feature Film Award,Nominated,en
Don Hertzfeldt,Annie Awards,2004.0,Certificate of Merit,Won,en
Camila Guzmán Urzúa,Havana Film Festival,2007.0,Grand Coral - First Prize,Won,en
Peter Pau,Hong Kong Film Awards,1996.0,Hong Kong Film Award,Nominated,en
Clemens M. Schönborn,Gijón International Film Festival,1998.0,Grand Prix Asturias,Won,de
Christopher Hinton,Montréal World Film Festival,2005.0,First Prize (Short Films),Nominated,en
Lupita Nyong'o,MTV Movie + TV Awards,2016.0,MTV Movie Award,Nominated,en
Per Fly,Montréal World Film Festival,2013.0,Grand Prix des Amériques,Nominated,da
Ilian Simeonov,Golden Rose,2006.0,Golden Rose,Won,bg
John Carney,Irish Film and Television Awards,2010.0,IFTA Award,Nominated,en
Frank Capra,"Golden Globes, USA",1947.0,Golden Globe,Won,en
Julien Leclercq,"César Awards, France",2016.0,César,Nominated,fr
Scott Thomas,Chlotrudis Awards,2012.0,Chlotrudis Award,Nominated,en
Billy Wilder,"Directors Guild of America, USA",1985.0,Lifetime Achievement Award,Won,en
Ryan Gosling,Alliance of Women Film Journalists,2006.0,EDA Award,Nominated,en
Louis Garrel,Cannes Film Festival,2015.0,Queer Palm,Nominated,en
Yury Bykov,Anonimul International Independent Film Festival,2013.0,Anonimul Trophy,Won,ru
Daniel Aragão,Recife Cine PE Audiovisual Festival,2017.0,Calunga Trophy,Won,en
Eddie Garcia,Star Awards for Movies,2013.0,Star Award,Nominated,en
Sunny Deol,Awards of the International Indian Film Academy,2002.0,Popular Award,Nominated,ab
Andrzej Wajda,Sannio FilmFest,2009.0,Golden Capital,Nominated,pl
Conrad Vernon,Rondo Hatton Classic Horror Awards,2009.0,Rondo Statuette,Nominated,en
Daniel Myrick,Bram Stoker Awards,2000.0,Bram Stoker Award,Nominated,en
Víctor Erice,Sant Jordi Awards,1991.0,Special Award,Won,es
Rob Burnett,Primetime Emmy Awards,1993.0,Primetime Emmy,Nominated,en
Giulio Ricciarelli,Dresden Film Festival,2010.0,Golden Horseman,Nominated,de
Tetsuya Nakashima,Udine Far East Film Festival,2007.0,Audience Award,3rd place,ja
Todd Solondz,Film Independent Spirit Awards,1999.0,Independent Spirit Award,Nominated,en
Alan Alda,Online Film & Television Association,2005.0,OFTA Television Award,Nominated,en
Tom Dallis,ICVM Crown Awards,2012.0,Gold Crown,Won,en
Charlie Nguyễn,VC FilmFest - Los Angeles Asian Pacific Film Festival,2007.0,Grand Jury Prize,Won,vi
Dan Beers,SXSW Film Festival,2014.0,Audience Award,Nominated,en
Guming Xu,Golden Rooster Awards,1982.0,Golden Rooster,Nominated,en
Daoud Abdel Sayed,Cairo International Film Festival,1999.0,Silver Pyramid,Won,ar
Gert Embrechts,Palm Springs International Film Festival,2013.0,Audience Award,2nd place,en
Ted May,Daytime Emmy Awards,2009.0,Daytime Emmy,Won,en
Juliette Garcias,Rotterdam International Film Festival,2009.0,Tiger Award,Nominated,fr
Grigoriy Dobrygin,Russian Guild of Film Critics,2011.0,White Elephant,Won,en
Francis Leclerc,Jutra Awards,2005.0,Jutra,Nominated,fr
Akihiko Shiota,Kerala International Film Festival,2002.0,Golden Crow Pheasant,Nominated,ja
Nuri Bilge Ceylan,European Film Awards,2012.0,European Film Award,Nominated,tr
Ken Burns,Primetime Emmy Awards,1995.0,Primetime Emmy,Won,en
Neill Gorton,"Royal Television Society, UK",2008.0,RTS Craft & Design Award,Won,en
Aku Louhimies,Lübeck Nordic Film Days,2006.0,Prize of the Ecumenical Jury - Honorable Mention,Won,fi
Neil Marshall,Horror Society Awards,2016.0,Horror Society Award,3rd place,en
Matthew Weiner,Primetime Emmy Awards,2012.0,Primetime Emmy,Nominated,en
Darcy Dennett,Santa Barbara International Film Festival,2016.0,Social Justice Award,Nominated,en
Christopher James Miller,Pixie Awards,2010.0,Pixie,Won,en
Vincent D'Onofrio,"National Society of Film Critics Awards, USA",1997.0,NSFC Award,2nd place,en
Dan Alexe,Amsterdam International Documentary Film Festival,1998.0,FIPRESCI Prize,Won,en
Miloš Macourek,Fantasporto,1984.0,Audience Jury Award - Special Mention,Won,cs
Juan Martínez Moreno,San Sebastián Horror and Fantasy Film Festival,2011.0,Audience Award,Won,es
Carl Franklin,Los Angeles Film Critics Association Awards,1992.0,New Generation Award,Won,en
Johannes Kiefer,New York Expo of Short Film,2001.0,Bronze Award,Won,en
Alberto Caviglia,Venice Film Festival,2015.0,Venice Horizons Award,Nominated,it
Ed Radtke,Festróia - Tróia International Film Festival,2000.0,Prize of the City of Setúbal,Won,en
Michael White,Image Awards,2011.0,Image Award,Nominated,en
Michael Tucker,Primetime Emmy Awards,1987.0,Primetime Emmy,Nominated,en
Francis Ford,CableACE Awards,1988.0,ACE,Nominated,en
Igor Cobileanski,"Gopo Awards, Romania",2014.0,Gopos Award,Won,ro
Tusi Tamasese,Brisbane International Film Festival,2011.0,Audience Award,Won,sm
Alexander Hahn,Sofia International Film Festival,2008.0,Grand Prix,Nominated,en
Anna Margarita Albelo,Chéries-Chéris,2010.0,Grand Prize Chéries-Chéris,Nominated,en
Barbra Streisand,CableACE Awards,1995.0,CableACE,Won,en
Jiří Weiss,Venice Film Festival,1958.0,Golden Lion,Nominated,cs
Kabir Khan,Zee Cine Awards,2013.0,Special Award,Won,hi
Neil LaBute,Montréal World Film Festival,2010.0,First Prize (Short Films),Nominated,en
Alex Kalymnios,Banff Television Festival,2012.0,Banff Rockie Award,Nominated,en
Gautham Vasudev Menon,Filmfare Awards South,2014.0,Filmfare Award - Tamil Film Industry,Won,ta
Göran Olsson,CPH:DOX,2011.0,Nordic Dox Award,Nominated,en
Christoph Silber,Brooklyn International Film Festival,2011.0,Certificate of Excellence,Won,de
Enric Folch,Sweden Fantastic Film Festival,2004.0,Audience Award,Won,es
Irina Yevteyeva,Moscow International Film Festival,2015.0,Golden St. George,Nominated,en
Jerry Seinfeld,Primetime Emmy Awards,2016.0,Primetime Emmy,Nominated,en
Frank Dietz,Rondo Hatton Classic Horror Awards,2006.0,Rondo Statuette,Won,en
John Seale,Australian Cinematographers Society,1997.0,ACS Hall of Fame,Won,en
Hiro Murai,MTV Video Music Awards (VMA),2015.0,VMA,Nominated,en
Iara Lee,Tiburon International Film Festival,2011.0,Golden Reel Award,Won,en
Bosco Ng,Daytime Emmy Awards,2013.0,Daytime Emmy,Nominated,en
Skyler Page,SXSW Film Festival,2014.0,SXSW Grand Jury Award,Nominated,en
Danny Glover,Screen Actors Guild Awards,2007.0,Actor,Nominated,en
Ulrich Seidl,Bratislava International Film Festival,2007.0,Award for Artistic Excellence,Won,de
Patrice Chéreau,"Autores Awards, Portugal",2011.0,Prémio Autores,Won,fr
Reha Erdem,Damascus Film Festival,2010.0,Best Director,Won,tr
Dietrich Brüggemann,German Film Critics Association Awards,2016.0,German Film Critics Award,Won,de
Pedro Almodóvar,Alliance of Women Film Journalists,2017.0,EDA Award,Nominated,es
Sajid,Filmfare Awards,2014.0,Technical Award,Nominated,hi
Yurek Bogayevicz,Film Independent Spirit Awards,1988.0,Independent Spirit Award,Nominated,en
Bevan Walsh,Tribeca Film Festival,2009.0,Jury Award,Nominated,en
John Ridley,Humanitas Prize,2014.0,Humanitas Prize,Won,en
Francesc Betriu,Sant Jordi Awards,2014.0,Career Award,Won,es
Julien Temple,Emden International Film Festival,2001.0,Emden Film Award,Won,en
Cynthia Hill,Daytime Emmy Awards,2016.0,Daytime Emmy,Nominated,en
Franco Brusati,Cannes Film Festival,1970.0,Palme d'Or,Nominated,it
Zbigniew Rybczynski,Primetime Emmy Awards,1990.0,Primetime Emmy,Nominated,en
Trevor Anderson,Berlin International Film Festival,2009.0,Golden Berlin Bear,Nominated,en
Ben Burtt,DVD Exclusive Awards,2001.0,Video Premiere Award,Nominated,en
Don Hertzfeldt,Santiago International Short Film Festival,1999.0,Jury Award,Won,en
Alec Baldwin,Broadcast Film Critics Association Awards,2004.0,Critics Choice Award,Nominated,en
Peter Ustinov,Berlin International Film Festival,1961.0,Golden Berlin Bear,Nominated,en
Nick Park,BAFTA Awards,1996.0,BAFTA Film Award,Won,en
Jesse McKeown,"Canadian Screen Awards, CA",2015.0,Canadian Screen Award,Nominated,en
Andrew R. Jones,Seattle Film Critics Awards,2017.0,Seattle Film Critics Award,Nominated,en
Roberto Sneider,Nantes Three Continents Festival,1994.0,Golden Montgolfiere,Won,es
Bahram Tavakoli,Fajr Film Festival,2015.0,Diploma of Honor,Won,fa
Adelqui Migliar,Venice Film Festival,1939.0,Mussolini Cup,Nominated,en
Harvey Kahn,Daytime Emmy Awards,2014.0,Daytime Emmy,Won,en
Ron Clements,"Academy Awards, USA",2003.0,Oscar,Nominated,en
Billy Gilbert,Walk of Fame,1960.0,Star on the Walk of Fame,Won,en
Brillante Mendoza,Star Awards for Movies,2010.0,Star Award,Won,en
Rachel Boynton,Locarno International Film Festival,2013.0,Critics Week Award,Nominated,en
Rocco DeVilliers,Omaha Film Festival,2008.0,Jury Award,Won,en
Pierre Jallaud,Cannes Film Festival,1985.0,Prize of the Ecumenical Jury - Special Mention,Won,en
Zeresenay Mehari,Jeonju Film Festival,2014.0,Grand Prize,Nominated,en
Peter Greenaway,FICE - Federazione Italiana Cinema d'Essai,2014.0,FICE Award,Won,en
Khadija Al-Salami,Vesoul Asian Film Festival,2006.0,Youth Award,Won,ar
Claude Miller,Berlin International Film Festival,2000.0,Golden Berlin Bear,Nominated,fr
David Oelhoffen,Cannes Film Festival,2005.0,Gras Savoye Award,Nominated,fr
Miko Livelo,Cinema One Originals Digital Film Festival,2013.0,Festival Prize,Nominated,en
Rita Hui,Pusan International Film Festival,2009.0,New Currents Award,Nominated,en
