director_name,ceremony,year,category,outcome,original_language
Werner Herzog,Sitges - Catalonian International Film Festival,2005.0,Carnet Jove - Special Mention,Won,en
Ken Friedman,Sundance Film Festival,1988.0,Grand Jury Prize,Nominated,en
Rintaro,Tokyo Anime Award,2002.0,Notable Entry,Won,ja
Sergio Rezende,Gramado Film Festival,1981.0,Golden Kikito,Nominated,pt
Janne Schmidt,Concorto Film Festival,2017.0,Golden Donkey Award,Nominated,en
Abbas Fahdel,Montreal International Documentary Festival (RIDM),2015.0,Grand Prize,Won,ar
Leopoldo Torre Nilsson,Berlin International Film Festival,1973.0,Golden Berlin Bear,Nominated,es
Brenda Longfellow,San Francisco International Film Festival,1997.0,Certificate of Merit,Won,en
Tolomush Okeyev,Nantes Three Continents Festival,1985.0,Golden Montgolfiere,Nominated,ru
Louise-Marie Colon,Hamburg International Short Film Festival,2013.0,Mo Award,Won,nl
Kari Pieskä,Hiroshima International Animation Festival,2014.0,Audience Award,Won,fi
Darmasena Pathiraja,Moscow International Film Festival,1975.0,Golden Prize,Nominated,en
Joan Chen,Mons International Festival of Love Films,1999.0,Grand Prize,Won,en
Davide Melini,"Killer Film Festival, US",2011.0,Killer Award,Nominated,en
Eddie Garcia,Cinemalaya Independent Film Festival,2012.0,Balanghai Trophy,Won,en
Adam Garnet Jones,SXSW Film Festival,2012.0,SXSW Grand Jury Award,Nominated,en
Elia Kazan,"Directors Guild of America, USA",1955.0,DGA Award,Won,en
Alex Gibney,Primetime Emmy Awards,2015.0,Primetime Emmy,Won,en
Yorgos Lanthimos,Broadcast Film Critics Association Awards,2016.0,Critics Choice Award,Nominated,en
Janno Jürgens,Jaipur International Film Festival,2013.0,International Competition,Nominated,en
Joel Potrykus,AFI Fest,2014.0,Audience Award,Nominated,en
Ian & Cooper,Online Film Critics Society Awards,2002.0,OFCS Award,Nominated,en
Grzegorz Jaroszuk,European Film Awards,2011.0,European Film Award,Nominated,pl
Norman Jewison,Palm Springs International Film Festival,1997.0,Director's Achievement Award,Won,en
Charlotte Sieling,BAFTA Awards,2013.0,BAFTA TV Award,Nominated,da
Lore Reyes,Star Awards for Movies,1999.0,Star Award,Won,en
Ti West,Fangoria Chainsaw Awards,2006.0,Chainsaw Award,Nominated,en
Richard Cawston,Writers' Guild of Great Britain,1962.0,Writers' Guild of Great Britain Award,Won,en
Amber Tamblyn,Online Film & Television Association,2003.0,OFTA Television Award,Nominated,en
Thaddeus O'Sullivan,Irish Film and Television Awards,2012.0,IFTA Award,Nominated,en
Jacques Audiard,Film Independent Spirit Awards,2010.0,Independent Spirit Award,Nominated,fr
Michale Boganim,Cannes Film Festival,2002.0,Gras Savoye Award,Won,en
Adolfo Aristarain,San Sebastián International Film Festival,2004.0,Golden Seashell,Nominated,es
George Dugdale,Fantasporto,1990.0,International Fantasy Film Award,Nominated,en
Drew Barrymore,Golden Apple Awards,2001.0,Golden Apple,Won,en
Garth Jennings,"Royal Television Society, UK",2000.0,RTS Television Award,Won,en
Erik Skjoldbjærg,Santa Barbara International Film Festival,2017.0,Valhalla Award,Nominated,no
Yoav Shamir,Zurich Film Festival,2009.0,Special Mention,Won,en
Rick Alverson,SXSW Film Festival,2011.0,Audience Award,Nominated,en
Sherry White,"Canadian Screen Awards, CA",2014.0,Canadian Screen Award,Nominated,en
Rüdiger Heinze,Bavarian TV Awards,2012.0,Bavarian TV Award,Won,de
Manane Rodríguez,Valladolid International Film Festival,2001.0,Golden Spike,Nominated,en
Benoît Cohen,Anchorage International Film Festival,2013.0,Best Feature,Won,fr
Rafael Gordon,"Cinema Writers Circle Awards, Spain",2001.0,CEC Award,Nominated,en
Christopher Denham,San Diego Film Critics Society Awards,2012.0,SDFCS Award,Nominated,en
Dan Aykroyd,TV Land Awards,2007.0,TV Land Award,Nominated,en
Michel Lipkes,Las Palmas Film Festival,2012.0,Golden Lady Harimaguada,Nominated,en
Ryan Schwartz,Bearfest - Big Bear Lake International Film Festival,2000.0,Audience Award,Won,en
Valeska Grisebach,Berlin International Film Festival,2006.0,Golden Berlin Bear,Nominated,en
Reginaldo Faria,Taormina International Film Festival,1978.0,Best Actor,Won,pt
Michael D. Akers,KASHISH Mumbai International Queer Film Festival,2013.0,Jury Award,Won,en
Paul Aaron,Television Critics Association Awards,2010.0,TCA Award,Nominated,en
J.A. Steel,Bare Bones International Film & Music Festival,2008.0,Bonehead Award,2nd place,en
Tina Hirsch,"American Cinema Editors, USA",2005.0,Eddie,Nominated,en
Brian Henson,Daytime Emmy Awards,2009.0,Daytime Emmy,Nominated,en
Bruce Lee,Walk of Fame,1993.0,Star on the Walk of Fame,Won,cn
Jay Duplass,Indiewire Critics' Poll,2006.0,ICP Award,Nominated,en
Antonio Frazzi,"Kineo Awards, Italy",2008.0,Kineo Award,Won,it
Martin Koolhoven,Nederlands Film Festival,2009.0,Film Poster Award,Nominated,nl
Martin Gressmann,German Film Critics Association Awards,2016.0,German Film Critics Award,Won,en
Aktan Arym Kubat,Berlin International Film Festival,2017.0,C.I.C.A.E. Award,Won,ky
Sönke Wortmann,Locarno International Film Festival,2003.0,Audience Award,Won,de
Atom Egoyan,Cannes Film Festival,2005.0,Palme d'Or,Nominated,en
Nancy Deren,Zoie Fest,2004.0,Festival Prize,Won,en
Tomasz Thomson,Max Ophüls Festival,2001.0,Max Ophüls Award,Nominated,de
Marcelo Piñeyro,Sundance Film Festival,1996.0,Latin America Cinema Award - Honorable Mention,Won,es
Jamie Jay Johnson,British Independent Film Awards,2009.0,British Independent Film Award,Nominated,en
Tengiz Abuladze,"Telluride Film Festival, US",1987.0,Silver Medallion Award,Won,ka
Mark Grieco,Cartagena Film Festival,2014.0,Audience Award,Won,en
Summer Matthews,Seattle International Film Festival,2014.0,Futurewave Shorts Audience Award,Won,en
Radu Jude,"Gopo Awards, Romania",2007.0,Gopos Award,Won,en
Gian Vittorio Baldi,Chicago International Film Festival,1973.0,Gold Hugo,Nominated,en
Nathan Clarke,Rappahannock Independent Film Festival,2011.0,Jury Award,Won,en
Denzel Washington,Black Reel Awards,2003.0,Black Reel,Won,en
Marko Naberšnik,Cinedays Skopje Film Festival,2014.0,Golden Star,Nominated,en
Rajko Grlić,San Sebastián International Film Festival,2006.0,Golden Seashell,Nominated,hr
Stanley Kubrick,Bodil Awards,1964.0,Bodil,Won,en
Emilio Aragón,"TP de Oro, Spain",1998.0,TP de Oro,Won,en
Sari Gilman,International Documentary Association,2012.0,IDA Award,Nominated,en
Alessandro Blasetti,David di Donatello Awards,1963.0,Golden Plate,Won,it
Rachel Weisz,Elle Women in Hollywood Awards,2005.0,Icon Award,Won,en
Nicolaï Troshinsky,Tallinn Black Nights Film Festival,2014.0,"Animated Dreams Grand Prize ""Wooden Wolf""",Nominated,es
David Volach,Tribeca Film Festival,2007.0,Jury Award,Won,he
Gert Fredholm,Berlin International Film Festival,1972.0,OCIC Award,Won,da
Brad Bird,London Critics Circle Film Awards,2005.0,ALFS Award,Nominated,en
Nicolae Margineanu,Moscow International Film Festival,1983.0,Golden Prize,Nominated,en
Marc Schlegel,Landshut Short Film Festival,2014.0,Jury Award,Nominated,de
Morgan Freeman,Teen Choice Awards,2003.0,Teen Choice Award,Nominated,en
Fabio Carpi,Locarno International Film Festival,1984.0,Golden Leopard's Eye,Won,en
Makoto Shinozaki,Vancouver International Film Festival,2000.0,Dragons and Tigers Award - Special Mention,Won,ja
Adam Elliot,Cork International Film Festival,2000.0,International Jury Award,Won,en
Gregory Hoblit,Primetime Emmy Awards,1987.0,Primetime Emmy,Won,en
Agustí Villaronga,San Sebastián International Film Festival,2015.0,Golden Seashell,Nominated,es
Matthew Leutwyler,"Weekend of Fear, Nuremberg, Germany",2004.0,Audience Award,Won,en
Gabrielle Demeestere,Rome Film Fest,2012.0,CinemaXXI Award,Nominated,en
Akosua Adoma Owusu,Oberhausen International Short Film Festival,2015.0,Main Prize,Nominated,en
Ismael Rodríguez,"Ariel Awards, Mexico",1954.0,Silver Ariel,Nominated,es
Bille August,Guldbagge Awards,1993.0,Guldbagge,Nominated,en
Mark Hamill,"Academy of Science Fiction, Fantasy & Horror Films, USA",1978.0,Saturn Award,Nominated,en
Amanda Pope,San Francisco Golden Gate Fiction and Documentary Festival,1991.0,The Golden Gate Award,Won,en
Peter Harris,Primetime Emmy Awards,1980.0,Primetime Emmy,Nominated,en
Roberto D'Antona,"Nevada International Film Festival, US",2016.0,Platinum Reel Award,Won,en
Eric Daniel Metzgar,Film Independent Spirit Awards,2007.0,Truer Than Fiction Award,Nominated,en
Sean Astin,Gold Derby Awards,2004.0,Gold Derby Award,Nominated,en
Jared Leto,Satellite Awards,1999.0,Special Achievement Award,Won,en
Peter Zinner,CableACE Awards,1993.0,CableACE,Nominated,en
Demetri Martin,Primetime Emmy Awards,2004.0,Primetime Emmy,Nominated,en
F.C. Rabbath,"Honolulu Film Awards, US",2015.0,Best Feature Film,Won,en
Louie Psihoyos,Moscow International Film Festival,2015.0,Silver St. George,Nominated,en
Anthony McCarten,BAFTA Awards,2015.0,BAFTA Film Award,Won,en
Rithy Panh,Amiens International Film Festival,1989.0,Golden Unicorn,Won,en
Daniel Monzón,Goya Awards,2010.0,Goya,Won,es
Emily Kunstler,Sundance Film Festival,2009.0,Grand Jury Prize,Nominated,en
Morgan Freeman,Awards Circuit Community Awards,1994.0,ACCA,2nd place,en
Felix Van Groeningen,Seville European Film Festival,2013.0,Grand Audience Award,Won,nl
Vangelis Serdaris,Thessaloniki Film Festival,1997.0,Hellenic Association of Film Critics Award,Won,el
Toby Poser,Sedona International Film Festival,2017.0,Feature Film Spirit Award,Won,en
Ido Haar,Biografilm Festival,2016.0,Life Tales Award,Won,en
James Gunn,Hugo Awards,2015.0,Hugo,Won,en
Diana Groó,Sarajevo Film Festival,2013.0,Best Documentary,Nominated,hu
Hanne Myren,CPH:DOX,2013.0,Politiken's Audience Award,Nominated,en
Marielle Heller,Palm Springs International Film Festival,2015.0,Directors to Watch,Won,en
Kelly Parker,Young Artist Awards,1988.0,Young Artist Award,Nominated,en
Richard Linklater,Broadcast Film Critics Association Awards,2014.0,Critics' Choice Louis XIII Genius Award,Won,en
Nic Balthazar,Warsaw International Film Festival,2008.0,Free Spirit Award,Nominated,nl
Robert Bresson,Venice Film Festival,1966.0,San Giorgio Prize,Won,fr
Matthew Weiner,"Writers Guild of America, USA",2009.0,WGA Award (TV),Won,en
Omar Amiralay,Vesoul Asian Film Festival,2004.0,Youth Award,Nominated,ar
Naama Kates,"Los Angeles Movie Awards, US",2012.0,Award of Excellence,Won,en
Peter Sollett,Viennale,2003.0,"Reader Jury of the ""Standard""",Won,en
Ramunas Greičius,Foyle Film Festival,2012.0,Festival Prize,Nominated,en
Xue Xiaolu,Golden Horse Film Festival,2016.0,Golden Horse Award,Nominated,zh
Simon Helberg,Critics Choice Television Awards,2013.0,Critics' Choice TV Award,Won,en
Tobias Lindholm,Palm Springs International Film Festival,2013.0,Directors to Watch,Won,da
Philippe Falardeau,Berlin International Film Festival,2009.0,Deutsches Kinderhilfswerk Grand Prix,Won,fr
Carlos Sama,Shanghai International Film Festival,2012.0,Golden Goblet,Nominated,en
Tony Kaye,Tokyo International Film Festival,2011.0,Best Artistic Contribution Award,Won,en
Asghar Farhadi,Nantes Three Continents Festival,2006.0,Golden Montgolfiere,Nominated,fa
Lasse Hallström,San Sebastián International Film Festival,2012.0,Golden Seashell,Nominated,en
Joe DeRosa,Tribeca Film Festival,2011.0,Jury Award,Nominated,en
Joel Schumacher,Camerimage,2010.0,Special Award,Won,en
Jaime Camino,Cannes Film Festival,1969.0,Palme d'Or,Nominated,en
Jordi Évole,"Atv Awards, Spain",2015.0,Iris Award,Won,es
Mijael Bustos,Nashville Film Festival,2016.0,Honorable Mention,Won,en
Chris Parsons,Fameus International Film Festival,2016.0,Summer,Won,en
João Moreira Salles,"Silver Daisy Awards, Brazil",2003.0,Silver Daisy,Won,pt
Rocco Papaleo,David di Donatello Awards,2011.0,David,Nominated,it
Paul Vecchiali,Cannes Film Festival,2016.0,Queer Palm,Nominated,fr
Veit Helmer,Torino International Festival of Young Cinema,1992.0,Prize of the City of Torino,Won,de
Ralph Fiennes,British Independent Film Awards,2011.0,Richard Harris Award,Won,en
Hugo Carvana,Gramado Film Festival,2003.0,Special Jury Award,Won,pt
Christopher Nolan,"Writers Guild of America, USA",2011.0,WGA Award (Screen),Won,en
Sherri Kauk,Frameline San Francisco International LGBTQ Film Festival,2016.0,Audience Award,Won,en
Betty Thomas,Primetime Emmy Awards,1982.0,Primetime Emmy,Nominated,en
Gael García Bernal,Yoga Awards,2005.0,Yoga Award,Won,es
Arthur Cullipher,New York City Horror Film Festival,2013.0,Best Special Effects,Won,en
Sebastian Meise,Zurich Film Festival,2012.0,Golden Eye,Nominated,de
Julia Loktev,Montréal Festival of New Cinema,2006.0,Feature Film Award,Won,en
Louis Bélanger,Genie Awards,2000.0,Genie,Nominated,en
Cordell Barker,Genie Awards,1989.0,Genie,Won,en
Elodie Keene,Online Film & Television Association,2002.0,OFTA Television Award,Nominated,en
Madeleine Olnek,Gotham Awards,2011.0,Gotham Independent Film Award,Nominated,en
Paul Sorvino,Giffoni Film Festival,2013.0,Giffoni Award,Won,en
Paolo Virzì,David di Donatello Awards,2009.0,David,Nominated,it
Alberto Sciamma,Fantasporto,1997.0,International Fantasy Film Award,Nominated,en
Bruce Sweeney,Vancouver International Film Festival,1998.0,Best New Western Canadian Director,Won,en
J. Clay Tweel,Hot Docs Canadian International Documentary Festival,2016.0,Audience Award,Nominated,en
Kleber Mendonça Filho,Panorama Coisa De Cinema,2012.0,Panorama Brasil,Won,pt
Lucien Castaing-Taylor,Venice Film Festival,2017.0,Venice Horizons Award,Nominated,en
Arlene Sanford,Primetime Emmy Awards,1999.0,Primetime Emmy,Nominated,en
Michael Gutmann,German Film Awards,1990.0,Film Award in Gold,Won,de
Clarice Saliby,Cinema Brazil Grand Prize,2015.0,Cinema Brazil Grand Prize,Won,en
Ebrahim Forouzesh,Locarno International Film Festival,1994.0,Golden Leopard,Won,en
Tomas Alfredson,Chicago Film Critics Association Awards,2008.0,CFCA Award,Won,en
Joseph Dougherty,Primetime Emmy Awards,1989.0,Primetime Emmy,Won,en
Justin Theroux,Gold Derby Awards,2016.0,Gold Derby TV Award,Nominated,en
Stanley Isaacs ,Buffalo Niagara Film Festival,2016.0,Genre Award,Won,it
Woody Allen,Italian National Syndicate of Film Journalists,1980.0,Silver Ribbon,Won,en
Dimitris Athanitis,Maverick Movie Awards,2013.0,Maverick Movie Award,Won,en
Andrew Stanton,Broadcast Film Critics Association Awards,2011.0,Critics Choice Award,Nominated,en
János Richter,Monterrey International Film Festival,2011.0,Cabrito,Won,es
Stephen Tobolowsky,The Streamy Awards,2015.0,Streamy Award,Nominated,en
Peter Jackson,International Film Music Critics Award (IFMCA),2005.0,IFMCA Award,Won,en
Alex Gibney,"Academy Awards, USA",2008.0,Oscar,Won,en
Velislav Kazakov,Montréal World Film Festival,2011.0,First Prize (Short Films),Nominated,en
Buck Henry,"Writers Guild of America, USA",1968.0,WGA Award (Screen),Won,en
Ján Kadár,Moscow International Film Festival,1963.0,Golden Prize,Won,en
Mohammad Ghorbankarimi,Gemini Awards,2007.0,Gemini,Nominated,en
Bruce Gowers,BAFTA Awards,1974.0,BAFTA TV Award,Nominated,en
Augusto Contento,Torino Film Festival,2012.0,UCCA Venti Citta Award - Special Mention,Won,it
Girish Karnad,"National Film Awards, India",1978.0,Silver Lotus Award,Won,en
Erika Hníková,"Sun in a Net Awards, Slovakia",2012.0,Sun in a Net,Nominated,en
Joel Gallen,San Francisco International Film Festival,2001.0,Certificate of Merit,Won,en
Hape Kerkeling,German Comedy Awards,2006.0,Special Award,Won,de
Kevin Bacon,Screen Actors Guild Awards,2009.0,Actor,Nominated,en
Philip Seymour Hoffman,"Academy Awards, USA",2009.0,Oscar,Nominated,en
Jesper Maintz Andersen,Robert Festival,2012.0,Robert,Nominated,en
Cynthia Hill,Brooklyn Girl Film Festival,2015.0,Audience Choice Award,Nominated,en
Eric Liebman,Philadelphia Film Festival,2010.0,Audience Award - Honorable Mention,Won,en
Alain Jessua,Prix Jean Vigo,1957.0,Prix Jean Vigo,Won,fr
Wendy Tilby,Edinburgh International Film Festival,2012.0,Best International Short Film,Nominated,en
Nicholas Gyeney,"Action on Film International Film Festival, USA",2007.0,Action on Film Award,Nominated,en
James Watkins,Fangoria Chainsaw Awards,2005.0,Chainsaw Award,Nominated,en
Rajeev Ravi,Asia Pacific Screen Awards,2013.0,Asia Pacific Screen Award,Nominated,ml
Lindsay Blatt,The Art of Brooklyn Film Festival,2014.0,Audience Choice Award,Won,en
Aleksi Mäkelä,Festróia - Tróia International Film Festival,2004.0,Golden Dolphin,Nominated,fi
Marisa Sistach,Havana Film Festival,2001.0,Martin Luther King Memorial Center Award,Won,es
Andrew Piddington,British Independent Film Awards,1998.0,Douglas Hickox Award,Nominated,en
Dom Rotheroe,Verona Love Screens Film Festival,2002.0,Best Artistic Contribution,Won,en
Rodrigo Prieto,"American Society of Cinematographers, USA",2017.0,ASC Award,Nominated,en
Bryan Fox,Best Shorts Competition,2015.0,Best Shorts Competition,Won,en
Brian McGinn,Critics Choice Documentary Awards,2016.0,Critics Choice Documentary Award,Nominated,en
Sancho Gracia,Spanish Actors Union,2011.0,Award of the Spanish Actors Union,Nominated,es
Sam Voutas,VC FilmFest - Los Angeles Asian Pacific Film Festival,2017.0,Special Jury Award,Won,en
Michael Showalter,CableACE Awards,1995.0,CableACE,Nominated,en
Josh Aronson,Chicago International Film Festival,2000.0,Gold Hugo,Nominated,en
Ralston Jover,Gawad Urian Awards,2016.0,Gawad Urian Award,Nominated,en
Virpi Suutari,Uppsala International Short Film Festival,1996.0,Special Prize,Won,en
Anton Corbijn,Indiewire Critics' Poll,2007.0,ICP Award,3rd place,en
Im Kwon-taek,Fribourg International Film Festival,2001.0,Grand Prix,Nominated,ko
Rainer Werner Fassbinder,Chicago International Film Festival,1972.0,Gold Hugo,Nominated,de
Marcelo Tobar,Baja International Film Festival,2013.0,Best Film,Won,en
Arthur Penn,Los Angeles Film Critics Association Awards,2002.0,Career Achievement Award,Won,en
Eliseo Subiela,Sitges - Catalonian International Film Festival,1995.0,Best Screenplay,Won,es
Kazuyoshi Kumakiri ,Tokyo International Film Festival,2010.0,Tokyo Grand Prix,Nominated,ja
Aleko Tsabadze,Locarno International Film Festival,1987.0,Silver Leopard's Eye,Won,en
Serif Gören,Antalya Golden Orange Film Festival,1983.0,Golden Orange,2nd place,en
Albert Serra,Jerusalem Film Festival,2016.0,The Wilf Family Foundation Award,Won,en
J. Michael Hooser,Primetime Emmy Awards,1995.0,Primetime Emmy,Won,de
Jonathan Liebesman,Austin Film Festival,2000.0,Student Short Film Award,Won,en
Joe Grisaffi,Lake Charles Film Festival,2016.0,Scallywag,Won,en
Don Siegel,"Directors Guild of America, USA",1955.0,DGA Award,Nominated,en
Edward Norton,Chicago Film Critics Association Awards,1997.0,CFCA Award,Won,en
Lasse Hallström,Bodil Awards,1987.0,Bodil,Won,en
Kim Bartley,Chicago International Film Festival,2003.0,Silver Hugo,Won,en
Jiří Menzel,Pilsen Film Festival,1990.0,Golden Kingfisher,Won,cs
Costas Ferris,Berlin International Film Festival,1984.0,Golden Berlin Bear,Nominated,el
Agustín Díaz Yanes,"Cinema Writers Circle Awards, Spain",2002.0,CEC Award,Nominated,es
