director_name,ceremony,year,category,outcome,original_language
Dan Chisu,Transilvania International Film Festival,2011.0,Best Romanian Film,Nominated,en
David Carradine,"Golden Globes, USA",1974.0,Golden Globe,Nominated,en
Judd Apatow,Hollywood Film Awards,2012.0,Hollywood Film Award,Won,en
Jack Witikka,Berlin International Film Festival,1955.0,Golden Berlin Bear,Nominated,en
Dennis Hauck,Cape Fear Independent Film Festival,2008.0,Grand Prize,Won,en
Nicolás Rincon Gille,Nantes Three Continents Festival,2010.0,Golden Montgolfiere,Won,en
Konstantin Bronzit,Nika Awards,2008.0,Nika,Nominated,ru
Christian Schwochow,Karlovy Vary International Film Festival,2011.0,Crystal Globe,Nominated,de
Nino Kirtadze,"Adolf Grimme Awards, Germany",2002.0,Adolf Grimme Award in Gold,Won,en
Joshua Atesh Litle,London Sci-Fi Film Festival,2003.0,Best Film,Won,en
Kara Blake,CPH:DOX,2009.0,Sound & Vision Award - Honorable Mention,Won,en
Natalie Portman,San Francisco Film Critics Circle,2016.0,SFFCC Award,Nominated,en
Aaron Schneider,"American Society of Cinematographers, USA",1996.0,ASC Award,Won,en
Boris Khlebnikov,Wiesbaden goEast,2009.0,Best Director,Won,ru
Radu Jude,Cinema Jove - Valencia International Film Festival,2007.0,Golden Moon of Valencia,Won,en
Benedek Fliegauf,Mar del Plata Film Festival,2004.0,Best Director,Won,hu
Joel Coen,Satellite Awards,2001.0,Golden Satellite Award,Nominated,en
Dax Phelan,Glendale International Film Festival,2016.0,Festival Award,Nominated,en
Gil Portes,SoHo International Film Festival,2010.0,Festival Prize,Nominated,en
Armando Nannuzzi,Italian National Syndicate of Film Journalists,1971.0,Silver Ribbon,Nominated,en
David Hickman,CableACE Awards,1995.0,CableACE,Nominated,en
Larry David,Satellite Awards,2004.0,Golden Satellite Award,Nominated,en
Rodrigue Jean,Chéries-Chéris,2015.0,Grand Prize Chéries-Chéris,Nominated,en
Beth Schacter,Garden State Film Festival,2016.0,Jury Award,Won,en
Baz Luhrmann,Vancouver Film Critics Circle,2002.0,VFCC Award,Won,en
Gigi Saul Guerrero,Horrible Imaginings Film Festival,2015.0,HIFF Award,Won,en
Paul Thomas Anderson,Online Film Critics Society Awards,2014.0,OFCS Award,Nominated,en
Rodolfo Kuhn,Mar del Plata Film Festival,1962.0,Best Screenplay,Won,es
Jeff Malmberg,Boston Society of Film Critics Awards,2010.0,BSFC Award,Won,en
Alison Maclean,São Paulo International Film Festival,2000.0,International Jury Award,Nominated,en
Danielle Arbid,Hot Docs Canadian International Documentary Festival,2001.0,Best First Documentary,Won,fr
Alfonso Cuarón,Toronto Film Critics Association Awards,2013.0,TFCA Award,Won,en
Simona Izzo,Golden Ciak Awards,1994.0,Golden Ciak,Nominated,it
Rakhshan Bani-Etemad,Venice Film Festival,2014.0,Golden Lion,Nominated,fa
Tyler J. Kupferer,Zlín International Film Festival for Children and Youth,2013.0,Golden Slipper,Nominated,en
Kristian Petri,Moscow International Film Festival,2004.0,Golden St. George,Nominated,en
Ilmar Raag,FEST Youth Video and Film Festival,2009.0,Silver Castle Award - Special Mention,Won,en
Joost van Ginkel,Braunschweig International Film Festival,2016.0,Der Heinrich,Won,nl
Glenn Standring,Fantasporto,2001.0,International Fantasy Film Award,Nominated,en
Andy Hamilton,CableACE Awards,1987.0,ACE,Nominated,en
Eliseo Subiela,Chicago International Film Festival,1995.0,Gold Hugo,Nominated,es
Szabolcs Hajdu,Jameson CineFest - Miskolc International Film Festival,2016.0,International Ecumenical Award,Nominated,hu
Kathryn Bigelow,AACTA International Awards,2013.0,AACTA International Award,Nominated,en
Tom Geens,Milan Film Festival,2009.0,Best Feature Film,Nominated,en
Catherine Eaton,Stony Brook Film Festival,2017.0,Best Feature,Won,en
Filipe Henriques,Fantasporto,2014.0,International Fantasy Film Award,Nominated,en
Gary Null,Hoboken International Film Festival,2008.0,Festival Award,Nominated,en
Pia Marais,Max Ophüls Festival,2002.0,ARD Debut Award,Won,de
Gytis Lukšas,Nika Awards,2010.0,Nika,Nominated,en
Ryan Murphy,Grammy Awards,2012.0,Grammy,Nominated,en
Lone Scherfig,Berlin International Film Festival,1998.0,Children's Film Festival: Honorable Mention,Nominated,en
Yasmine Kabir,New York Expo of Short Film,2002.0,Gold Award,Won,en
Barry Greenwald,"National Educational Media Network, USA",1996.0,Gold Apple,Won,en
Kathryn Bigelow,Primetime Emmy Awards,2016.0,Primetime Emmy,Won,en
Fatih Akin,Oslo Films from the South Festival,2004.0,Films from the South Award,Won,de
David Caesar,Australian Film Institute,2001.0,AFI Award,Nominated,en
Berit Madsen,Sundance Film Festival,2014.0,Grand Jury Prize,Nominated,en
Miloš Forman,Guild of German Art House Cinemas,1986.0,Guild Film Award - Gold,Won,en
Hiner Saleem,Dubai International Film Festival,2011.0,Muhr Arab Award,Nominated,fr
Francis Xavier Pasion,Nuremberg International Human Rights Film Festival,2011.0,Open Eyes Jury Award,Nominated,en
Charliebebs Gohetia,Star Awards for Movies,2010.0,Star Award,Nominated,en
Nasri Hajjaj,Dubai International Film Festival,2015.0,Muhr Award,Nominated,en
Anna Roussillon,Olhar de Cinema - Curitiba International Film Festival,2015.0,Olhar Award - Best Film,Nominated,en
Kane Senes,Byron Bay International Film Festival,2010.0,Young Australian Filmmaker,Nominated,en
Jose N. Carreon,QCinema International Film Festival,2014.0,Pylon Award,Nominated,en
Oliver Hirschbiegel,Goya Awards,2006.0,Goya,Nominated,de
Kirk Douglas,Berlin International Film Festival,1975.0,Golden Berlin Bear,Nominated,en
Detlev Buck,Berlin International Film Festival,1993.0,Golden Berlin Bear,Nominated,de
Iram Parveen Bilal,Dhaka International Film Festival,2014.0,Women Film Maker's Section Award,Nominated,en
Tate Taylor,Phoenix Film Critics Society Awards,2011.0,PFCS Award,Nominated,en
Andrzej Maleszka,Shanghai International TV Festival,2010.0,Magnolia Award,Nominated,pl
Mauro Carraro,Swiss Film Prize,2014.0,Swiss Film Prize,Nominated,en
Nico Hofmann,Torino International Festival of Young Cinema,1988.0,Audience Award,Won,de
Frédéric Back,Clermont-Ferrand International Short Film Festival,1988.0,Special Jury Award,Won,en
Troy Miller,Primetime Emmy Awards,2009.0,Primetime Emmy,Nominated,en
Natalya Kudryashova,Sakhalin International Film Festival,2016.0,Grand Prix,Nominated,ru
Richard Laxton,BAFTA Awards,2009.0,BAFTA TV Award,Nominated,en
Yoav Shamir,CPH:DOX,2009.0,Amnesty Award,Nominated,en
Mark Gatiss,Online Film & Television Association,2012.0,OFTA Television Award,Won,en
Raoul Peck,Berlin International Film Festival,2017.0,Prize of the Ecumenical Jury - Special Mention,Won,en
Rolf de Heer,Film Critics Circle of Australia Awards,2015.0,FCCA Award,Nominated,en
Eric Casaccio,Austin Revolution Film Festival,2015.0,Guest Award,Nominated,en
Goran Paskaljević,Venice Film Festival,2001.0,Golden Lion,Nominated,sr
Robert Duvall,Dallas-Fort Worth Film Critics Association Awards,2010.0,DFWFCA Award,Nominated,en
Seth MacFarlane,PGA Awards,2015.0,PGA Award,Won,en
Louis C.K.,Primetime Emmy Awards,1998.0,Primetime Emmy,Nominated,en
Craig R. Baxley,Online Film & Television Association,2007.0,OFTA Television Award,Nominated,en
Marc Levin,San Francisco International Film Festival,2001.0,Certificate of Merit,Won,en
Kyzza Terrazas,Cartagena Film Festival,2012.0,Golden India Catalina,Nominated,en
Tizza Covi,Locarno International Film Festival,2012.0,Golden Leopard,Nominated,en
Cristi Puiu,Angers European First Film Festival,2002.0,Procirep Award,Won,ro
Barbet Schroeder,Venice Film Festival,2008.0,Golden Lion,Nominated,en
Pablo Lamar,Karlovy Vary Fresh Films Fest,2008.0,Best Film,Won,en
Davis Guggenheim,Gotham Awards,2006.0,Gotham Independent Film Award,Nominated,en
Mimi Leder,"Directors Guild of America, USA",1997.0,DGA Award,Nominated,en
Daniel Ruczko,Festigious International Film Festival,2017.0,Festival Award,Won,en
Matthias Kiefersauer,Baden-Baden TV Film Festival,2008.0,MFG Star,Nominated,de
Guillaume Senez,Taipei Film Festival,2016.0,International New Talent Competition - Grand Prize,Nominated,fr
Nick Broomfield,Sundance Film Festival,1993.0,Grand Jury Prize,Nominated,en
Walter Carvalho,Cinema Brazil Grand Prize,2015.0,Cinema Brazil Grand Prize,Won,pt
Gérard Depardieu,"Lumiere Awards, France",2017.0,Lumiere Award,Nominated,en
John Lasseter,BAFTA/LA Britannia Awards,2011.0,Britannia Award,Won,en
Jason Reitman,Sundance Film Festival,2016.0,Short Film Grand Jury Prize,Nominated,en
Piotr Kamler,Fantafestival,1982.0,Best Children's Film,Won,en
Tulio Demicheli,Argentinean Film Critics Association Awards,1946.0,Silver Condor,Won,en
Giuseppe Tornatore,Golden Ciak Awards,1999.0,Golden Ciak,Won,it
Oleg Novković,Locarno International Film Festival,2010.0,Golden Leopard,Nominated,en
Monia Chokri,Montréal Festival of New Cinema,2013.0,Grand Prix Focus,Won,fr
David Caffrey,Irish Film and Television Awards,2015.0,IFTA Award,Nominated,en
Hsu Hsiao-Ming,Hawaii International Film Festival,1997.0,Golden Maile Award,Won,zh
Andrés Duque,Las Palmas Film Festival,2012.0,Golden Lady Harimaguada,Nominated,en
Rhett McLaughlin,Shorty Awards,2016.0,Shorty Award,Won,en
Karl Lemieux,Thessaloniki Film Festival,2016.0,Golden Alexander,Nominated,en
Özcan Alper,Kerala International Film Festival,2011.0,FIPRESCI Prize,Won,en
Abolfazl Jalili,San Sebastián International Film Festival,1998.0,Silver Seashell,Won,en
Magnus Gertten,Hamptons International Film Festival,2009.0,Golden Starfish Award,Won,en
Pat Jackson,"Motion Picture Sound Editors, USA",2013.0,Golden Reel Award,Nominated,en
Ryan Gosling,Satellite Awards,2016.0,Satellite Award,Nominated,en
Maren Ade,Seville European Film Festival,2016.0,Eurimages Award,Won,de
Joe Murray,Primetime Emmy Awards,2006.0,Primetime Emmy,Nominated,en
Stanley Kwan,Cinemanila International Film Festival,2006.0,Lino Brocka Award,Nominated,cn
Verena Paravel,Gotham Awards,2014.0,Audience Award,Nominated,en
Trond Espen Seim,"Amanda Awards, Norway",2008.0,Amanda,Won,no
Mateo Gil,"Cinema Writers Circle Awards, Spain",2005.0,CEC Award,Nominated,es
Daoud Aoulad-Syad,Clermont-Ferrand International Short Film Festival,1994.0,Special Mention of the Jury,Won,ar
Jared Leto,Dallas-Fort Worth Film Critics Association Awards,2013.0,DFWFCA Award,Won,en
Graham Townsley,Cleveland International Film Festival,2016.0,Music Movies Competition,Nominated,en
Valérie Massadian,Locarno International Film Festival,2017.0,Audentia Award,Won,en
Alejandro Chomski,Santa Barbara International Film Festival,2011.0,Nueva Vision Award,Nominated,en
Mikhail Red,Cinemalaya Independent Film Festival,2011.0,Balanghai Trophy,Nominated,en
Mattias Löw,IndieWise Film Festival,2017.0,Jury Prize,Nominated,sv
Luis Buñuel,Cannes Film Festival,1952.0,Grand Prize of the Festival,Nominated,es
Dean Ward,News & Documentary Emmy Awards,2007.0,Emmy,Nominated,en
Miklós Jancsó,Taormina International Film Festival,2003.0,Taormina Arte Award,Won,hu
Anders Thomas Jensen,Bodil Awards,2006.0,Bodil,Nominated,da
Donnie Yen,Hong Kong Film Awards,2006.0,Hong Kong Film Award,Won,en
George Clooney,Satellite Awards,2001.0,Golden Satellite Award,Nominated,en
Sean Ellis,"Academy Awards, USA",2006.0,Oscar,Nominated,en
Ridley Scott,AACTA International Awards,2016.0,AACTA International Award,Nominated,en
Brian Green,United International Film Festival,2017.0,UIFF Trophy,Won,fr
Mark Helfrich,"American Cinema Editors, USA",2006.0,Eddie,Nominated,en
Norm McCabe,Motion Picture Screen Cartoonists Awards,1985.0,Golden Award,Won,en
Vincent Gallo,Gijón International Film Festival,1998.0,Special Prize of the Young Jury,Won,en
David Fincher,Houston Film Critics Society Awards,2010.0,HFCS Award,Won,en
Kristen Stewart,"People's Choice Awards, USA",2011.0,People's Choice Award,Won,en
Philippa Lowthorpe,Christopher Awards,2013.0,Christopher Award,Won,en
N. Linguswamy,South Indian International Movie Awards,2013.0,SIIMA - Tamil,Nominated,ta
Camilo Antolini,Argentinean Film Critics Association Awards,2000.0,Silver Condor,Nominated,en
Billy McMillin,Sundance Film Festival,2006.0,Editing Award,Won,en
Hisko Hulsing,Raindance Film Festival,2013.0,Jury Prize,Nominated,en
Christoph Waltz,"Empire Awards, UK",2010.0,Empire Award,Won,de
Frida Barkfors,Bergen International Film Festival,2015.0,Best Documentary,Won,da
Brandon Vietti,Daytime Emmy Awards,2005.0,Daytime Emmy,Nominated,en
Paul Kimball,Screen Nova Scotia Awards,2017.0,Screen Nova Scotia Award,Nominated,en
Tom Forman,Primetime Emmy Awards,2014.0,Primetime Emmy,Nominated,en
Rosemarie Fendel,Bavarian TV Awards,2007.0,Bavarian TV Award,Won,de
Géraldine Bajard,Buenos Aires International Festival of Independent Cinema,2011.0,Best Film,Nominated,fr
Yves Yersin,Locarno International Film Festival,2013.0,Junior Jury Award,3rd place,en
Bertrand Tavernier,Fotogramas de Plata,2000.0,Fotogramas de Plata,Won,fr
Timothy Reckart,Encounters International Film Festival,2012.0,Cartoon D'Or,Won,en
Baltasar Kormákur,Rouen Nordic Film Festival,2001.0,Grand Jury Prize,Won,en
Ian Hunter,"Academy Awards, USA",2015.0,Oscar,Won,en
Grant Heslov,"St. Louis Film Critics Association, US",2005.0,SLFCA Award,Nominated,en
Greg Morgan,Imagen Foundation Awards,2017.0,Imagen Award,Nominated,en
Woody Allen,"SESC Film Festival, Brazil",1988.0,Critics Award,Won,en
Ryan Gosling,Film Independent Spirit Awards,2007.0,Independent Spirit Award,Won,en
Yôji Yamada,Awards of the Japanese Academy,1981.0,Award of the Japanese Academy,Nominated,ja
José Luis García,Goya Awards,2005.0,Goya,Nominated,es
Tom Tykwer,Pula Film Festival,2001.0,Golden Arena,Won,de
Dave Boyle,San Diego Asian Film Festival,2009.0,Audience Award,Won,en
Todd Haynes,"National Society of Film Critics Awards, USA",1996.0,NSFC Award,2nd place,en
Robert Dornhelm,Online Film & Television Association,2005.0,OFTA Television Award,Won,en
Ridley Scott,Rondo Hatton Classic Horror Awards,2015.0,Rondo Statuette,Nominated,en
Guillaume Levil,Palm Beach International Film Festival,2014.0,Best Feature,Nominated,en
Ra'anan Alexandrowicz,Jerusalem Film Festival,1999.0,Wolgin Award,Won,en
Bill Davis,"Directors Guild of America, USA",1973.0,DGA Award,Nominated,en
Michael Ballhaus,Schwerin Art of Film Festival,2009.0,Golden Ox,Won,de
David Lynch,"SESC Film Festival, Brazil",1998.0,Audience Award,Won,en
Hallvar Witzø,Krakow Film Festival,2012.0,Don Quixote Award,Won,en
Lazar Stojanović,Montréal World Film Festival,1991.0,FIPRESCI Prize,Won,sr
Davide Ferrario,Karlovy Vary International Film Festival,2009.0,Crystal Globe,Nominated,it
Jamie Donoughue,Washington DC Shorts Film Festival,2015.0,Best Short Film,Won,sq
Pjer Žalica,Locarno International Film Festival,2003.0,C.I.C.A.E. Award - Special Mention,Won,bs
Esther Robinson,International Documentary Association,2012.0,David L. Wolper Student Documentary Award,Won,en
Frederick Wiseman,"American Society of Cinematographers, USA",2006.0,Award of Distinction,Won,en
Wu Nien-Jen,Golden Horse Film Festival,1994.0,Golden Horse Award,Nominated,zh
Ana Lily Amirpour,Buenos Aires International Festival of Independent Cinema,2015.0,Best Feature Film - Avant-Garde and Genre,Nominated,en
Christopher Miller,Gold Derby Awards,2015.0,Gold Derby Award,Won,en
Michael DeLorenzo,ALMA Awards,2001.0,ALMA Award,Nominated,en
Benicio del Toro,Toronto Film Critics Association Awards,2015.0,TFCA Award,Nominated,en
Mariana Čengel-Solčanská,"Sun in a Net Awards, Slovakia",2012.0,Sun in a Net,Nominated,pl
Kevin Spacey,Satellite Awards,2013.0,Satellite Award,Nominated,en
Harmony Korine,Gijón International Film Festival,1997.0,Special Jury Award,Won,en
Tatu Pohjavirta,Tampere International Short Film Festival,2002.0,Prix UIP Tampere (European Short Film),Won,en
Ricardo Darín,Clarín Entertainment Awards,2005.0,Clarin Award,Won,es
Tao Ruspoli,Santa Barbara International Film Festival,2008.0,Panavision Spirit Award for Independent Cinema,Nominated,en
Don Escudero,"FAP Awards, Philippines",1989.0,FAP Award,Won,en
Frank Lotito,Seattle International Film Festival,2015.0,New American Cinema Award,Nominated,en
Khaled Youssef,Cairo National Festival for Egyptian Cinema,2008.0,Horus Award,Won,ar
Robert Vaughn,Primetime Emmy Awards,1979.0,Primetime Emmy,Nominated,en
Carter,Women Film Critics Circle Awards,2005.0,WFCC Award,Won,en
Bruce Geller,Primetime Emmy Awards,1972.0,Primetime Emmy,Nominated,en
Andy Serkis,Washington DC Area Film Critics Association Awards,2014.0,WAFCA Award,Nominated,en
Ingmar Bergman,Berlin International Film Festival,1962.0,OCIC Award,Won,sv
Thomas Schlamme,Primetime Emmy Awards,1997.0,Primetime Emmy,Won,en
Dieter Berner,"Romy Gala, Austria",2017.0,Romy,Won,de
Gunnar Karlsson,"Edda Awards, Iceland",2002.0,Edda Award,Won,is
Wei Tung,Golden Horse Film Festival,2006.0,Golden Horse Award,Nominated,en
Markus Schleinzer,Cannes Film Festival,2011.0,Palme d'Or,Nominated,de
Sergio Rezende,Gramado Film Festival,1986.0,Audience Award,Won,pt
Pen-Ek Ratanaruang,Bangkok International Film Festival,2006.0,Golden Kinnaree Award,Nominated,th
Denis Villeneuve,Alliance of Women Film Journalists,2017.0,EDA Award,Nominated,en
Bryan M Ferguson,Glasgow Short Film Festival,2016.0,Scottish Short Film Award,Nominated,en
Leandra Leal,Cineport - Portuguese Film Festival,2009.0,Andorinha Trophy,Won,pt
Nick Hurran,Dinard British Film Festival,2002.0,Golden Hitchcock,Nominated,en
Edward James Olmos,Online Film & Television Association,2000.0,OFTA Television Award,Nominated,en
Randal Kleiser,"Academy of Science Fiction, Fantasy & Horror Films, USA",1987.0,Saturn Award,Nominated,en
Mike Leigh,Italian National Syndicate of Film Journalists,1997.0,Silver Ribbon,Won,en
Arthur Penn,"Academy Awards, USA",1968.0,Oscar,Nominated,en
Claire Devers,Bogota Film Festival,1994.0,Golden Precolumbian Circle,Nominated,fr
Jaume Balagueró,European Film Awards,2008.0,Audience Award,Nominated,es
Oussama Fawzi,Cairo National Festival for Egyptian Cinema,1996.0,Horus Award,Won,ar
Juliana Rojas,Cine Ceará - National Cinema Festival,2008.0,Short Film Trophy,Won,pt
Martin Sheen,Daytime Emmy Awards,1981.0,Daytime Emmy,Won,en
Lol Creme,Grammy Awards,1987.0,Grammy,Nominated,en
Chen Kaige,Mainichi Film Concours,1995.0,Mainichi Film Concours,Won,zh
Francis Ford Coppola,"National Society of Film Critics Awards, USA",1972.0,NSFC Award,3rd place,en
Joel Hopkins,British Independent Film Awards,2001.0,British Independent Film Award,Nominated,en
