director_name,ceremony,year,category,outcome,original_language
Göran Olsson,Guldbagge Awards,2015.0,Guldbagge,Won,en
Tracey Gallacher,Primetime Emmy Awards,2007.0,Primetime Emmy,Nominated,en
Donald Wrye,Humanitas Prize,1982.0,Humanitas Prize,Won,en
Helena Třeštíková,Pilsen Film Festival,2007.0,Golden Kingfisher,Won,en
Ann Hu,Los Angeles Film Festival,2005.0,Filmmaker Award,Nominated,en
Branko Ivanda,Mar del Plata Film Festival,2004.0,Best Film,Nominated,hr
Ethan Coen,"National Society of Film Critics Awards, USA",2014.0,NSFC Award,2nd place,en
Quentin Tarantino,Houston Film Critics Society Awards,2009.0,HFCS Award,Nominated,en
Joan Tosoni,Gemini Awards,2006.0,Gemini,Nominated,it
Goldie Hawn,"People's Choice Awards, USA",1991.0,People's Choice Award,Nominated,en
Ana Piterbarg,Miami Film Festival,2013.0,Grand Jury Prize,Nominated,en
Eva Neymann,Istanbul International Film Festival,2016.0,Audentia Award,Nominated,en
Ernesto Daranas,Portland International Film Festival,2015.0,Audience Award,Won,es
Peter Navarro,"Studio City Film Festival, US",2013.0,Best Documentary,Won,en
Paul Newman,"Academy Awards, USA",1983.0,Oscar,Nominated,en
Mitchell Altieri,Cleveland International Film Festival,2017.0,Best American Independent Feature Film,Nominated,en
Carlos Gerbase,Cinema Brazil Grand Prize,2013.0,Cinema Brazil Grand Prize,Nominated,pt
Valdís Óskarsdóttir,Awards Circuit Community Awards,2004.0,ACCA,Won,en
Dan Clark,Film Independent Spirit Awards,2000.0,Someone to Watch Award,Nominated,en
Ted Robinson,Australian Film Institute,2007.0,AFI Award,Nominated,en
Felix Van Groeningen,Sedona International Film Festival,2014.0,Audience Award,Won,nl
Ricardo Darín,Premios Martín Fierro,1998.0,Premio Martín Fierro,Nominated,es
Peter Brosens,Venice Film Festival,2012.0,Young Cinema Award,Won,en
Guy Maddin,"Canadian Screen Awards, CA",2016.0,Canadian Screen Award,Nominated,en
Bo Welch,BAFTA Awards,1992.0,BAFTA Film Award,Won,en
Vincenzo Natali,Toronto Film Critics Association Awards,2010.0,Rogers Award,Nominated,en
Brian Percival,Raindance Film Festival,2001.0,Jury Prize,Won,en
Martin Strange-Hansen,"Academy Awards, USA",2003.0,Oscar,Won,da
Andrew Lau,Blue Ribbon Awards,2004.0,Blue Ribbon Award,Won,cn
Algimantas Puipa,Lithuanian Film Awards,2012.0,Silver Crane,Won,en
Alison Bagnall,Indie Memphis Film Festival,2015.0,Jury Prize,Won,en
Florian Eichinger,Schwerin Art of Film Festival,2013.0,Flying Ox,Nominated,de
David Ulloa,Chicago International Film Festival,2007.0,Gold Hugo,Nominated,es
Olivia Wilde,Teen Choice Awards,2009.0,Teen Choice Award,Nominated,en
Aaron Sorkin,Primetime Emmy Awards,2003.0,Primetime Emmy,Nominated,en
Bartosz Konopka,Polish Film Awards,2013.0,Eagle,Nominated,en
Todd Haynes,"National Society of Film Critics Awards, USA",2016.0,NSFC Award,Won,en
Roy Boulting,Venice Film Festival,1950.0,Golden Lion,Nominated,en
Paul Rotha,Venice Film Festival,1951.0,Golden Lion,Nominated,en
Peter Greenaway,Nederlands Film Festival,2007.0,Golden Calf,Won,en
David Oelhoffen,Rome Film Fest,2008.0,Best European Project,Won,fr
Nejc Gazvoda,Slovene Film Festival,2011.0,Slovene Film Critics Association Award,Won,en
Daniele Gaglianone,Sulmonacinema Film Festival,2004.0,Best Director,Won,it
Ognjen Glavonić,Brussels International Film Festival,2014.0,Music Docs Award,Won,en
Simon Shore,BAFTA Awards,1987.0,BAFTA Film Award,Won,en
David Silverman,International Online Cinema Awards (INOCA),2008.0,INOCA,Nominated,en
Raoul Peck,Hamptons International Film Festival,2016.0,Audience Award,Won,en
Joel Coen,Seattle Film Critics Awards,2014.0,Seattle Film Critics Award,Nominated,en
Lanre Olabisi,Gotham Awards,2007.0,Gotham Independent Film Award,Nominated,en
Cecil B. DeMille,Photoplay Awards,1953.0,Special Award,Won,en
Maïwenn,"César Awards, France",2012.0,César,Nominated,fr
Gregg Helvey,Heartland Film Festival,2009.0,Crystal Heart Award,Won,en
Rajkumar Hirani,Filmfare Awards,2015.0,Technical Award,Won,hi
Smita Bhide,International Film Festival of India,2011.0,Golden Lamp Tree Award,Won,en
Kirk Douglas,Razzie Awards,1981.0,Razzie Award,Nominated,en
Keith Miller,Seattle International Film Festival,2012.0,New American Cinema Award,Won,en
Stefan Jarl,Los Angeles Film Critics Association Awards,1992.0,LAFCA Award,Won,sv
Charles Shyer,"Writers Guild of America, USA",1981.0,WGA Award (Screen),Won,en
Umut Dag,Schwerin Art of Film Festival,2014.0,Flying Ox,Won,de
Alfredo Sternheim,São Paulo Association of Art Critics Awards,1974.0,APCA Trophy,Won,pt
Barbara Sonneborn,Film Independent Spirit Awards,1999.0,Truer Than Fiction Award,Won,en
Tobias Lindholm,São Paulo International Film Festival,2012.0,International Jury Award,Nominated,da
Pablo Gonzalez,Dresden Film Festival,2011.0,Golden Horseman,Nominated,en
Philippe Lacôte,San Francisco International Film Festival,2015.0,Golden Gate Award,Nominated,en
Lauren Lazin,CableACE Awards,1994.0,CableACE,Won,en
Bogdan Mirică,Transilvania International Film Festival,2016.0,Transilvania Trophy,Won,ro
Imanol Arias,Spanish Actors Union,1998.0,Award of the Spanish Actors Union,Nominated,es
Till Nowak,Moscow International Film Festival,2012.0,Prize,Won,en
Robert Pirosh,"Golden Globes, USA",1950.0,Golden Globe,Won,en
Will Roberts,Mannheim-Heidelberg International Filmfestival,1975.0,Mannheim Film Ducat,Won,en
Oliver Storz,"TeleStar, Germany",1995.0,TeleStar,Won,de
John Regala,"FAP Awards, Philippines",2012.0,FAP Award,Won,en
Carlos Sorin,Havana Film Festival,2002.0,Grand Coral - Second Prize,Won,en
Quinn Saunders,International Independent Film Awards,2015.0,Platinum Award,Won,en
Fons Rademakers,Bodil Awards,1981.0,Bodil,Won,nl
Saul Rubinek,Genie Awards,1982.0,Genie,Won,en
Martin Scorsese,Guild of German Art House Cinemas,1983.0,Guild Film Award - Gold,Won,en
Bong Joon-ho,Hawaii International Film Festival,2006.0,Audience Award,Won,ko
Anne Fontaine,Valladolid International Film Festival,2016.0,Golden Spike,Nominated,fr
Ole Bornedal,Lecce Festival of European Cinema,2003.0,FIPRESCI Prize,Won,da
Alexandria Bombach,Cleveland International Film Festival,2015.0,ReelWomenDirect Award for Excellence in Directing by a Woman,Won,en
Jodie Foster,Santa Barbara International Film Festival,1998.0,Modern Master Award,Won,en
Carl Deal,Full Frame Documentary Film Festival,2008.0,Jury Award,Won,en
Asia Argento,"Golden Globes, Italy",2012.0,Golden Globe,Won,en
Ryûhei Kitamura,Sitges - Catalonian International Film Festival,2012.0,Maria,Nominated,ja
Tonino Zangardi,Castellinaria International Festival of Young Cinema,2003.0,ASPI Award,Won,it
Holger Ernst,Zurich Film Festival,2006.0,Golden Eye,Nominated,en
Thomas Haden Church,"Golden Globes, USA",2005.0,Golden Globe,Nominated,en
Alan Ball,Primetime Emmy Awards,2003.0,Primetime Emmy,Nominated,en
Scott Cooper,USC Scripter Award,2010.0,USC Scripter Award,Nominated,en
Aleksandr Atanesyan,Sochi Open Russian Film Festival,2000.0,Grand Prize of the Festival,Nominated,ru
Madeleine Gavin,Newport Beach Film Festival,2017.0,Jury Award,Won,en
Ігор Подольчак,Transilvania International Film Festival,2008.0,FIPRESCI Prize,Nominated,en
Maren Ade,Toronto Film Critics Association Awards,2016.0,TFCA Award,Nominated,de
Dietmar Post,"Adolf Grimme Awards, Germany",2008.0,Adolf Grimme Award,Won,en
George Lucas,Guinness World Record Award,1982.0,Guinness World Record,Won,en
Rob Burnett,Primetime Emmy Awards,2000.0,Primetime Emmy,Won,en
Paul Greengrass,"Golden Globes, USA",2014.0,Golden Globe,Nominated,en
Steve Oedekerk,"Academy Awards, USA",2002.0,Oscar,Nominated,en
Steven Maler,Sundance Film Festival,1999.0,Grand Jury Prize,Nominated,en
Gregor Nicholas,Chicago International Film Festival,1994.0,Silver Hugo,Won,en
José Wilker,"Extra Television Awards, Brazil",2004.0,Extra Award,Nominated,pt
Grigori Kozintsev,Venice Film Festival,1964.0,Special Jury Prize,Won,ru
Paul Katis,BAFTA Awards,2015.0,BAFTA Film Award,Nominated,en
Adam Butcher,AFI Fest,2012.0,Grand Jury Prize,Nominated,en
Bohdan Sláma,Pilsen Film Festival,2006.0,Golden Kingfisher,Won,cs
John Sayles,Florida Film Critics Circle Awards,2003.0,Golden Orange Award,Won,en
Jack Nicholson,"National Board of Review, USA",2006.0,NBR Award,Won,en
Thomas Dekker,DVD Exclusive Awards,2003.0,DVD Premiere Award,Nominated,en
Alan Alda,Primetime Emmy Awards,2009.0,Primetime Emmy,Nominated,en
Nick Park,Zagreb World Festival of Animated Films,1994.0,Grand Prize,Won,en
Gregory Hines,"American Comedy Awards, USA",2001.0,American Comedy Award,Nominated,en
Peter Capaldi,"BAFTA Awards, Scotland",1993.0,BAFTA Scotland Award,Won,en
Sturla Gunnarsson,Gemini Awards,2004.0,Gemini,Won,en
Marceline Loridan-Ivens,European Film Awards,1989.0,Special Achievement Award,Won,de
Kevin Costner,Razzie Awards,1993.0,Razzie Award,Nominated,en
Richard Whorf,Primetime Emmy Awards,1963.0,Primetime Emmy,Nominated,en
Howard Morris,TV Land Awards,2004.0,Legend Award,Won,en
Una Celma,Jihlava International Documentary Film Festival,2009.0,Silver Eye Award,Nominated,en
Paul Dano,Seattle Film Critics Awards,2014.0,Seattle Film Critics Award,Nominated,en
Dennis Widmyer,Horrorant Film Festival 'Fright Nights',2015.0,Festival Prize,Won,en
Radu Jude,Haifa International Film Festival,2015.0,Carmel Award,Nominated,en
Cesar Montano,Star Awards for Movies,2013.0,Star Award,Nominated,en
Carlos Diegues,"ACIE Awards, Brazil",2007.0,ACIE Award,Nominated,pt
Juan Carlos Fresnadillo,Gijón International Film Festival,1996.0,Grand Prix Asturias,Won,en
Marcos Prado,Viennale,2005.0,FIPRESCI Prize,Won,pt
Adam Sherman,Motovun Film Festival,2006.0,Audience Award,Won,en
Zach Braff,Satellite Awards,2005.0,Golden Satellite Award,Nominated,en
Francesco Rosi,"Golden Globes, Italy",1976.0,Golden Globe,Won,it
Kim Mordaunt,Leeds International Film Festival,2013.0,Audience Award,Won,en
Sean Barton,Maverick Movie Awards,2009.0,Maverick Movie Award,Nominated,en
Matthew Testa,San Francisco International Film Festival,2001.0,Golden Gate Award,Won,en
Benicio del Toro,Las Vegas Film Critics Society Awards,2004.0,Sierra Award,Nominated,en
Dylan Pearce,AMPIA Awards,2016.0,AMPIA Award,Nominated,en
Jeremy Kipp Walker,Tribeca Film Festival,2007.0,Jury Award,Nominated,en
Vincenzo Marra,Torino Film Festival,1998.0,Prize of the City of Torino,Nominated,it
Eran Kolirin,Awards of the Israeli Film Academy,2016.0,Award of the Israeli Film Academy,Nominated,he
Glendyn Ivin,Chicago International Film Festival,2003.0,Gold Hugo,Nominated,en
Sara Eustáquio,Depth of Field International Film Festival Competition,2016.0,Kudos Endeavor Award,Won,en
Christine Molloy,CPH PIX,2009.0,New Talent Grand PIX,Nominated,en
Fernando Sariñana,"Ariel Awards, Mexico",1997.0,Silver Ariel,Won,es
Robert Duvall,Screen Actors Guild Awards,2011.0,Actor,Nominated,en
Gordon Parks,Image Awards,2003.0,Behind the Lens Award,Won,en
Stuart Urban,"Broadcast Awards, UK",2017.0,Broadcast Awards,Nominated,en
Alex Gibney,"Writers Guild of America, USA",2008.0,Documentary Screenplay Award,Won,en
Nathan Hughes-Berry,Fantasporto,2015.0,International Fantasy Film Award,Nominated,en
Laura Morante,David di Donatello Awards,1996.0,David,Nominated,it
André Téchiné,"National Society of Film Critics Awards, USA",1996.0,NSFC Award,2nd place,fr
Linda Bloodworth-Thomason,"Writers Guild of America, USA",1992.0,WGA Award (TV),Nominated,en
Guillem Morales,Sitges - Catalonian International Film Festival,2004.0,Best Film,Nominated,es
Li-Kong Hsu,Asia-Pacific Film Festival,1999.0,Best Film,Nominated,zh
Julio Hernández Cordón,Amiens International Film Festival,2008.0,Screenplay Creation Fonds,Won,es
Charliebebs Gohetia,Cinema One Originals Digital Film Festival,2013.0,Festival Prize,Won,en
Akira Kurosawa,Venice Film Festival,1951.0,Golden Lion,Won,ja
Massimo Coglitore,Drama Short Film Festival,2003.0,Best European Short Film,Nominated,en
Mohamed Al Daradji,Karlovy Vary International Film Festival,2010.0,Netpac Award,Won,en
Curt Geda,Daytime Emmy Awards,2000.0,Daytime Emmy,Nominated,en
Alfonso Cuarón,Houston Film Critics Society Awards,2013.0,HFCS Award,Won,en
Bill Condon,GLAAD Media Awards,2005.0,Stephen F. Kolzak Award,Won,en
Steven Spielberg,Mainichi Film Concours,2002.0,Readers' Choice Award,Won,en
Roland Suso Richter,St. Louis International Film Festival,2001.0,International Film Award,Won,de
Ray Argall,Australian Film Institute,1985.0,AFI Award,Nominated,en
Fabien Martorell,New York International Independent Film & Video Festival,2009.0,Documentary Film Award,Won,en
Vladimír Morávek,Terezín Fort Film Festival,2003.0,Terezín Brick,Won,cs
Ben Gazzara,Oldenburg Film Festival,2001.0,German Independence Honorary Award,Won,en
Emiko Omori,Eugene International Film Festival,2007.0,Best Documentary Short,Won,en
Mo Perkins,Wine Country Film Festival,2005.0,Short Film Competition Prize,Won,en
Stefano Rulli,Golden Ciak Awards,2007.0,Golden Ciak,Nominated,it
Zack Godshall,Oak Cliff Film Festival,2014.0,Grand Jury Prize,Won,en
Paul Dano,"New York Film Critics, Online",2015.0,NYFCO Award,Won,en
Leonardo Di Costanzo,Venice Film Festival,2012.0,FEDIC Award,Won,it
Ethan Hawke,International Online Film Critics' Poll,2015.0,IOFCP Award,Nominated,en
Franz Antel,Austrian Film Archives,1993.0,Lifetime Achievement Award,Won,de
Paul Greengrass,Dinard British Film Festival,2002.0,Golden Hitchcock,Won,en
Kevin McKiernan,Atlanta Film Festival,2000.0,Jury Award,Won,en
Jaroslav Soukup,Czech Lions,2002.0,Plushy Lion,Won,cs
Martín De Salvo,Argentinean Film Critics Association Awards,2008.0,Silver Condor,Won,es
Jeanne Balibar,"César Awards, France",2001.0,César,Nominated,en
Claire Denis,Tribeca Film Festival,2005.0,Jury Award,Nominated,fr
Natalie Portman,Chicago Film Critics Association Awards,2016.0,CFCA Award,Won,en
Scott Hamilton Kennedy,Santa Monica Film Festival,2003.0,SM/F2 Award,Won,en
Kirsten Dunst,Golden Schmoes Awards,2001.0,Golden Schmoes,Nominated,en
Marc Silver,Miami Film Festival,2013.0,Grand Jury Prize,Nominated,en
Athol Fugard,Berlin International Film Festival,1980.0,Berlin Bear Jubilee Award,Won,en
Simon Cellan Jones,BAFTA Awards,2008.0,BAFTA TV Award,Nominated,en
Jake Scott,Camerimage,2011.0,Best Music Video,Nominated,en
Ossie Davis,Daytime Emmy Awards,2001.0,Daytime Emmy,Won,en
Reza Dormishian,Warsaw International Film Festival,2012.0,Grand Prix,Nominated,fa
Lukas Hassel,Rainier Independent Film Festival,2014.0,Best Short Narrative,Won,en
Chris Martinez,Gawad Urian Awards,2004.0,Gawad Urian Award,Nominated,en
Basil Khalil,"International Documentary and Short Film Festival of Kerala, India",2015.0,Jury Prize,Nominated,en
Yim Pil-sung,Fantasia Film Festival,2012.0,Best International Film,Won,ko
Gabriel Retes,"Ariel Awards, Mexico",1995.0,Silver Ariel,Nominated,en
Byron Howard,Awards Circuit Community Awards,2016.0,ACCA,Won,en
Warren Beatty,"National Society of Film Critics Awards, USA",1992.0,NSFC Award,2nd place,en
Paul Harrill,Nashville Film Festival,2014.0,Tennessee Independent Spirit Award,Won,en
Asif Kapadia,Evening Standard British Film Awards,2003.0,Evening Standard British Film Award,Won,en
Vincent Carelli,Cinéma du Réel,1994.0,Short Film Award,Won,pt
Judhajit Bagchi,Cannes Corporate Media & TV Awards,2016.0,Dauphin d'Or,2nd place,en
Lucile Hadzihalilovic,London Film Festival,2015.0,Best Film,Nominated,fr
Aktan Arym Kubat,Tokyo International Film Festival,2001.0,Tokyo Grand Prix,Nominated,ky
Sally Sussman Morina,"Writers Guild of America, USA",2000.0,WGA Award (TV),Won,en
Michael Beach Nichols,Zurich Film Festival,2015.0,Golden Eye,Nominated,en
Sean Penn,Golden Schmoes Awards,2003.0,Golden Schmoes,Nominated,en
Leon Narbey,New Zealand Film and TV Awards (I),1988.0,Film Award,Won,en
Michael Glawogger,Ghent International Film Festival,2006.0,Best Screenplay,Won,de
Jonathan Tammuz,Genie Awards,1999.0,Genie,Nominated,en
John Payson,Primetime Emmy Awards,1989.0,Primetime Emmy,Nominated,en
Kelly Sears,Oak Cliff Film Festival,2015.0,Special Jury Prize,Won,en
Ferdinando Cito Filomarino,Locarno International Film Festival,2010.0,Golden Pardino - Leopards of Tomorrow,Nominated,it
Tommy Lee Jones,"Golden Globes, USA",1990.0,Golden Globe,Nominated,en
Bram Schouw,Emden International Film Festival,2013.0,Emden Short Film Award,Nominated,en
Patrick Farrelly,CPH:DOX,2017.0,F:ACT Award,Nominated,en
Robert Charlton,Tampere International Short Film Festival,1981.0,Grand Prix,Won,en
Brian Stirner,Molodist International Film Festival,1999.0,Best Film Award,Nominated,en
James Cameron,Primetime Emmy Awards,2014.0,Primetime Emmy,Won,en
Amr Salama,Venice Film Festival,2011.0,CICT-IFTC Award,Won,ar
Roberta Grossman,Fargo Film Festival,2006.0,Best Documentary Feature,Won,en
Pankaj Kapur,Filmfare Awards,2006.0,Filmfare Award,Nominated,en
George Stevens Jr.,Primetime Emmy Awards,1982.0,Primetime Emmy,Nominated,en
Gregorio Fernandez,Asia-Pacific Film Festival,1956.0,Best Director,Won,tl
Steven Okazaki,Sundance Film Festival,1987.0,Grand Jury Prize,Nominated,en
Basil Khalil,Zagreb Film Festival,2015.0,The Golden Pram,Nominated,en
Paul Verhoeven,International Online Cinema Awards (INOCA),2017.0,INOCA,Nominated,de
Geoffrey Wright,Australian Film Institute,1992.0,AFI Award,Nominated,en
Anthony Mandler,Camerimage,2012.0,Best Music Video,Nominated,en
Bruce Pittman,Chicago International Film Festival,1981.0,Gold Hugo,Nominated,en
Jane Campion,BAFTA Awards,1994.0,BAFTA Film Award,Nominated,en
Andy Hamilton,"BAFTA Awards, Scotland",2015.0,BAFTA Scotland Award,Nominated,en
Katja Gauriloff,Jussi Awards,2013.0,Jussi,Nominated,en
Tom Holland,Central Ohio Film Critics Association,2013.0,COFCA Award,Nominated,en
Luciano Emmer,Torino Film Festival,2004.0,Career Cipputi Award,Won,it
José Luis Borau,"Cinema Writers Circle Awards, Spain",1972.0,CEC Award,Won,es
Banksy,Chlotrudis Awards,2011.0,Chlotrudis Award,Nominated,en
Patrick Raats,Zlín International Film Festival for Children and Youth,2014.0,Golden Slipper,Nominated,en
Judi Dench,Washington DC Area Film Critics Association Awards,2013.0,WAFCA Award,Nominated,en
Karen Shakhnazarov,Nika Awards,2013.0,Nika,Nominated,ru
Pietro Reggiani,Bergamo Film Meeting,2005.0,Golden Rosa Camuna,Won,it
Kira Richards Hansen,Copenhagen Gay & Lesbian Film Festival,2013.0,Jury Prize,Nominated,da
Yi'nan Diao,Cannes Film Festival,2007.0,Un Certain Regard Award,Nominated,zh
Marek Rozenbaum,Awards of the Israeli Film Academy,2012.0,Award of the Israeli Film Academy,Nominated,en
Mohsen Amiryousefi,Jeonju Film Festival,2005.0,Woosuk Award,Nominated,en
Frances Reid,Gent Viewpoint Documentary Film Festival,2001.0,Canvas Prize,Won,en
Želimir Gvardiol,Huesca Film Festival,2002.0,Francisco García de Paso Award,Won,en
Roi Vinzon,Metro Manila Film Festival,2014.0,Festival Prize,Nominated,en
Frederick Wiseman,Chicago International Film Festival,2013.0,Audience Choice Award,Nominated,en
Christophe Saber,Leeds International Film Festival,2014.0,Audience Award,Won,en
Jarl Olsen,Sundance Film Festival,1999.0,Short Filmmaking Award - Honorable Mention,Won,en
Agnieszka Holland,"Academy Awards, USA",1992.0,Oscar,Nominated,en
Beck Cole,ImagineNative Film + Media Arts Festival,2005.0,Jury Award,Won,en
Davide Melini,Rome Short Film Festival,2008.0,Festival Prize,3rd place,en
Edward Parone,Daytime Emmy Awards,1985.0,Daytime Emmy,Nominated,en
Paco León,"Feroz Awards, ES",2017.0,Feroz Award,Won,es
David Byrne,MTV Video Music Awards (VMA),1985.0,Video Vanguard Award,Won,en
Cristina Picchi,Locarno International Film Festival,2013.0,Pianifica Award,Won,en
Fernando Spiner,Fantasporto,1999.0,International Fantasy Film Award,Nominated,es
Hanna Polak,Nuremberg International Human Rights Film Festival,2015.0,Open Eyes Jury Award,Won,en
Dalton Trumbo,Cannes Film Festival,1971.0,Grand Prize of the Jury,Won,en
P.J. Hogan,Australian Film Institute,1984.0,AFI Award,Won,en
Matthew Gratzner,Visual Effects Society Awards,2003.0,VES Award,Nominated,en
Angel Gracia,"Student Academy Awards, USA",1986.0,Achievement Award,Won,en
Mario Fanfani,Annonay International Festival of First Films,2006.0,Grand Jury Prize,Nominated,fr
Neil LaBute,Film Independent Spirit Awards,1998.0,Independent Spirit Award,Nominated,en
Anne Sundberg,Seattle International Film Festival,2006.0,Golden Space Needle Award,Won,en
Matt Mercer,"NYLA International Film Festival, US",2015.0,Audience Award,Won,en
Angela Bettis,Chicago International Film Festival,2012.0,Gold Hugo,Nominated,en
Gregg Champion,Image Awards,2015.0,Image Award,Nominated,en
João Falcão,Cinema Brazil Grand Prize,2005.0,Cinema Brazil Grand Prize,Nominated,pt
Mumin Shakirov,Moscow International Film Festival,2013.0,Silver St. George,Nominated,ru
Scarlett Johansson,Broadcast Film Critics Association Awards,2014.0,Critics Choice Award,Nominated,en
Richard Huber,Bavarian TV Awards,2016.0,Bavarian TV Award,Won,de
Ken Duken,"New York City International Film Festival, US",2017.0,Festival Award,Nominated,de
Mike Leigh,"SESC Film Festival, Brazil",1997.0,Audience Award,Won,en
Juan Estelrich,"Cinema Writers Circle Awards, Spain",1977.0,CEC Award,Won,en
Tatiana Huezo,Sheffield International Documentary Festival,2016.0,Tim Hetherington Award,Won,es
Sebastián Alfie,Gaudí Awards,2015.0,Gaudí Award,Won,es
Hideyuki Hirayama,Montréal World Film Festival,2010.0,Grand Prix des Amériques,Nominated,ja
Guy Myhill,Venice Film Festival,2014.0,Venezia Classici Award,Nominated,en
Sandrine Bonnaire,Sant Jordi Awards,1991.0,Sant Jordi,Won,en
Mike Lerner,International Documentary Association,2013.0,IDA Award,Won,en
Géla Babluani,Sundance Film Festival,2007.0,Grand Jury Prize,Nominated,fr
Sonja Prosenc,Mumbai Film Festival,2014.0,International Competition,Nominated,sl
Chris Rock,"Kids' Choice Awards, USA",2006.0,Wannabe Award,Won,en
Thierry Lorenzi,Canberra Short Film Festival,2014.0,Festival Prize,Won,en
Jean-Claude Jean,Toronto Film Critics Association Awards,2008.0,TFCA Award,Nominated,en
Ciro Guerra,Premios ACE,2017.0,Premio ACE,Won,es
Andreas Marschall,Brussels International Festival of Fantasy Film (BIFFF),2004.0,Grand Prize of European Fantasy Film in Silver - Special Mention,Won,de
David Parer,San Francisco International Film Festival,1999.0,Golden Spire,Won,en
John Landis,Sitges - Catalonian International Film Festival,2004.0,Time-Machine Honorary Award,Won,en
Jonathan Meyers,"People's Choice Awards, USA",2014.0,People's Choice Award,Nominated,en
Eddie Fong Ling-Ching,IF Awards,2004.0,IF Award,Nominated,cn
Suju Vijayan,Toronto Female Eye Film Festival,2013.0,Jury Award,Won,en
Thomas Brasch,Bavarian Film Awards,1982.0,Bavarian Film Award,Won,de
Felice Farina,Venice Film Festival,1995.0,Golden Ciak,Won,it
Elli Vuorinen,Hiroshima International Animation Festival,2012.0,Grand Prix,Nominated,en
Robert Bresson,Venice Film Festival,1967.0,Pasinetti Award,Won,fr
Keiichi Hara,Tokyo Anime Award,2003.0,Notable Entry,Nominated,ja
Olga Narutskaya,Venice Film Festival,1989.0,Elvira Notari Prize,Won,ru
Sudeep,Edison Awards India,2013.0,Merit Award,Won,en
Gianni Di Gregorio,Italian National Syndicate of Film Journalists,2009.0,Silver Ribbon,Nominated,it
Michael Dinner,Locarno International Film Festival,1983.0,Bronze Leopard's Eye,Won,en
Michael Ondaatje,USC Scripter Award,1997.0,USC Scripter Award,Won,en
Kostadin Bonev,Freistadt Filmfestival Der Neue Heimatfilm,2011.0,Jury Prize,Won,en
Benito Perojo,"National Syndicate of Spectacle, Spain",1943.0,Prize of the National Syndicate of Spectacle,Won,en
Maneesh Sharma,Filmfare Awards,2011.0,Filmfare Award,Nominated,hi
Kenny Ortega,Young Artist Awards,2009.0,Jackie Coogan Award,Won,en
Helen Hunt,Online Film Critics Society Awards,2013.0,OFCS Award,Nominated,en
Axel Danielson,Jihlava International Documentary Film Festival,2016.0,Best European Documentary Short,Won,sv
Mary Harron,Provincetown International Film Festival,2005.0,Filmmaker on the Edge Award,Won,en
Les Guthman,Newport Beach Film Festival,2004.0,Audience Award,Won,en
Dan Mirvish,Oldenburg Film Festival,2012.0,German Independence Award - Audience Award,Nominated,en
Teresa Villaverde,Berlin International Film Festival,2017.0,Golden Berlin Bear,Nominated,pt
Michael Mann,"Empire Awards, UK",2001.0,Empire Award,Nominated,en
Jeff Malmberg,Zurich Film Festival,2010.0,Golden Eye,Nominated,en
Mike Ott,Denver International Film Festival,2014.0,American Independent Award,Nominated,en
Bill Couturie,CableACE Awards,1989.0,ACE,Won,en
Karen Shakhnazarov,Cinemanila International Film Festival,2008.0,Lino Brocka Award,Nominated,ru
François Ozon,"César Awards, France",2003.0,César,Nominated,fr
José Antonio Nieves Conde,"Cinema Writers Circle Awards, Spain",1964.0,CEC Award,Won,es
John Baumgartner,Dallas OUT TAKES,2002.0,Best Short,Won,en
Stella Theodoraki,Hamburg Film Festival,2015.0,Hamburg Producers Award,Nominated,en
Scott Teems,Little Rock Film Festival,2015.0,Golden Rock Documentary Award,Nominated,en
Joseph Gordon-Levitt,YoungStar Awards,1997.0,YoungStar Award,Nominated,en
Greta Gerwig,Village Voice Film Poll,2015.0,VVFP Award,3rd place,en
Josh Tanner,Fantaspoa International Fantastic Film Festival,2014.0,Jury Award,Won,en
Agustí Vila,Gaudí Awards,2011.0,Gaudí Award,Nominated,en
John Turturro,Venice Film Festival,2005.0,Golden Lion,Nominated,en
Steve Hoover,St. Louis International Film Festival,2013.0,St. Louis Film Critics' Joe Pollack Award,Won,en
José María Cabral,Guadalajara International Film Festival,2017.0,FEISAL Award,Won,es
Clive Barker,Rondo Hatton Classic Horror Awards,2014.0,Rondo Statuette,Won,en
Tom McCarthy,London Critics Circle Film Awards,2016.0,ALFS Award,Won,en
Scott Wheeler,Primetime Emmy Awards,2014.0,Primetime Emmy,Nominated,en
Harold Pinter,Edgar Allan Poe Awards,1967.0,Edgar,Nominated,en
Jessica Sanders,Sundance Film Festival,2005.0,Special Jury Prize,Won,en
Don Hertzfeldt,Dallas International Film Festival,2015.0,Grand Jury Prize,Won,en
Hugh O'Conor,Irish Film and Television Awards,2008.0,IFTA Award,Nominated,en
Rachel Ward,Australian Film Institute,2001.0,AFI Award,Won,en
Al Waxman,Daytime Emmy Awards,1991.0,Daytime Emmy,Nominated,en
Ang Lee,Bodil Awards,1999.0,Bodil,Won,en
Thomas Bidegain,International Cinephile Society Awards,2011.0,ICS Award,Nominated,fr
Jorge Pérez Solano,Chicago International Film Festival,2014.0,Roger Ebert Award,Won,en
Peter Gessner,Leipzig DOK Festival,1966.0,Golden Dove,Won,en
Walt Disney,"Academy Awards, USA",1950.0,Oscar,Nominated,en
Javier Corcuera,Havana Film Festival,2000.0,OCIC Award,Won,en
Keiichi Hara,Fantasia Film Festival,2015.0,Audience Award,Won,ja
Yôsuke Okuda,Five Flavours Film Festival,2012.0,New Asian Cinema,Nominated,ja
